# (t) 	 (c tau) 	 (p0) 	 (pzD) 	 (p0FF)
0 	 -1.6 	 0 	 0 	 0
6.66667e-09 	 -1.599 	 0 	 0 	 0
1.33333e-08 	 -1.598 	 0 	 0 	 0
2e-08 	 -1.597 	 0 	 0 	 0
2.66667e-08 	 -1.596 	 0 	 0 	 0
3.33333e-08 	 -1.595 	 0 	 0 	 0
4e-08 	 -1.594 	 0 	 0 	 0
4.66667e-08 	 -1.593 	 0 	 0 	 0
5.33333e-08 	 -1.592 	 0 	 0 	 0
6e-08 	 -1.591 	 0 	 0 	 0
6.66667e-08 	 -1.59 	 0 	 0 	 0
7.33333e-08 	 -1.589 	 0 	 0 	 0
8e-08 	 -1.588 	 0 	 0 	 0
8.66667e-08 	 -1.587 	 0 	 0 	 0
9.33333e-08 	 -1.586 	 0 	 0 	 0
1e-07 	 -1.585 	 0 	 0 	 0
1.06667e-07 	 -1.584 	 0 	 0 	 0
1.13333e-07 	 -1.583 	 0 	 0 	 0
1.2e-07 	 -1.582 	 0 	 0 	 0
1.26667e-07 	 -1.581 	 0 	 0 	 0
1.33333e-07 	 -1.58 	 0 	 0 	 0
1.4e-07 	 -1.579 	 0 	 0 	 0
1.46667e-07 	 -1.578 	 0 	 0 	 0
1.53333e-07 	 -1.577 	 0 	 0 	 0
1.6e-07 	 -1.576 	 0 	 0 	 0
1.66667e-07 	 -1.575 	 0 	 0 	 0
1.73333e-07 	 -1.574 	 0 	 0 	 0
1.8e-07 	 -1.573 	 0 	 0 	 0
1.86667e-07 	 -1.572 	 0 	 0 	 0
1.93333e-07 	 -1.571 	 0 	 0 	 0
2e-07 	 -1.57 	 0 	 0 	 0
2.06667e-07 	 -1.569 	 0 	 0 	 0
2.13333e-07 	 -1.568 	 0 	 0 	 0
2.2e-07 	 -1.567 	 0 	 0 	 0
2.26667e-07 	 -1.566 	 0 	 0 	 0
2.33333e-07 	 -1.565 	 0 	 0 	 0
2.4e-07 	 -1.564 	 0 	 0 	 0
2.46667e-07 	 -1.563 	 0 	 0 	 0
2.53333e-07 	 -1.562 	 0 	 0 	 0
2.6e-07 	 -1.561 	 0 	 0 	 0
2.66667e-07 	 -1.56 	 0 	 0 	 0
2.73333e-07 	 -1.559 	 0 	 0 	 0
2.8e-07 	 -1.558 	 0 	 0 	 0
2.86667e-07 	 -1.557 	 0 	 0 	 0
2.93333e-07 	 -1.556 	 0 	 0 	 0
3e-07 	 -1.555 	 0 	 0 	 0
3.06667e-07 	 -1.554 	 0 	 0 	 0
3.13333e-07 	 -1.553 	 0 	 0 	 0
3.2e-07 	 -1.552 	 0 	 0 	 0
3.26667e-07 	 -1.551 	 0 	 0 	 0
3.33333e-07 	 -1.55 	 0 	 0 	 0
3.4e-07 	 -1.549 	 0 	 0 	 0
3.46667e-07 	 -1.548 	 0 	 0 	 0
3.53333e-07 	 -1.547 	 0 	 0 	 0
3.6e-07 	 -1.546 	 0 	 0 	 0
3.66667e-07 	 -1.545 	 0 	 0 	 0
3.73333e-07 	 -1.544 	 0 	 0 	 0
3.8e-07 	 -1.543 	 0 	 0 	 0
3.86667e-07 	 -1.542 	 0 	 0 	 0
3.93333e-07 	 -1.541 	 0 	 0 	 0
4e-07 	 -1.54 	 0 	 0 	 0
4.06667e-07 	 -1.539 	 0 	 0 	 0
4.13333e-07 	 -1.538 	 0 	 0 	 0
4.2e-07 	 -1.537 	 0 	 0 	 0
4.26667e-07 	 -1.536 	 0 	 0 	 0
4.33333e-07 	 -1.535 	 0 	 0 	 0
4.4e-07 	 -1.534 	 0 	 0 	 0
4.46667e-07 	 -1.533 	 0 	 0 	 0
4.53333e-07 	 -1.532 	 0 	 0 	 0
4.6e-07 	 -1.531 	 0 	 0 	 0
4.66667e-07 	 -1.53 	 0 	 0 	 0
4.73333e-07 	 -1.529 	 0 	 0 	 0
4.8e-07 	 -1.528 	 0 	 0 	 0
4.86667e-07 	 -1.527 	 0 	 0 	 0
4.93333e-07 	 -1.526 	 0 	 0 	 0
5e-07 	 -1.525 	 0 	 0 	 0
5.06667e-07 	 -1.524 	 0 	 0 	 0
5.13333e-07 	 -1.523 	 0 	 0 	 0
5.2e-07 	 -1.522 	 0 	 0 	 0
5.26667e-07 	 -1.521 	 0 	 0 	 0
5.33333e-07 	 -1.52 	 0 	 0 	 0
5.4e-07 	 -1.519 	 0 	 0 	 0
5.46667e-07 	 -1.518 	 0 	 0 	 0
5.53333e-07 	 -1.517 	 0 	 0 	 0
5.6e-07 	 -1.516 	 0 	 0 	 0
5.66667e-07 	 -1.515 	 0 	 0 	 0
5.73333e-07 	 -1.514 	 0 	 0 	 0
5.8e-07 	 -1.513 	 0 	 0 	 0
5.86667e-07 	 -1.512 	 0 	 0 	 0
5.93333e-07 	 -1.511 	 0 	 0 	 0
6e-07 	 -1.51 	 0 	 0 	 0
6.06667e-07 	 -1.509 	 0 	 0 	 0
6.13333e-07 	 -1.508 	 0 	 0 	 0
6.2e-07 	 -1.507 	 0 	 0 	 0
6.26667e-07 	 -1.506 	 0 	 0 	 0
6.33333e-07 	 -1.505 	 0 	 0 	 0
6.4e-07 	 -1.504 	 0 	 0 	 0
6.46667e-07 	 -1.503 	 0 	 0 	 0
6.53333e-07 	 -1.502 	 0 	 0 	 0
6.6e-07 	 -1.501 	 0 	 0 	 0
6.66667e-07 	 -1.5 	 0 	 0 	 0
6.73333e-07 	 -1.499 	 0 	 0 	 0
6.8e-07 	 -1.498 	 0 	 0 	 0
6.86667e-07 	 -1.497 	 0 	 0 	 0
6.93333e-07 	 -1.496 	 0 	 0 	 0
7e-07 	 -1.495 	 0 	 0 	 0
7.06667e-07 	 -1.494 	 0 	 0 	 0
7.13333e-07 	 -1.493 	 0 	 0 	 0
7.2e-07 	 -1.492 	 0 	 0 	 0
7.26667e-07 	 -1.491 	 0 	 0 	 0
7.33333e-07 	 -1.49 	 0 	 0 	 0
7.4e-07 	 -1.489 	 0 	 0 	 0
7.46667e-07 	 -1.488 	 0 	 0 	 0
7.53333e-07 	 -1.487 	 0 	 0 	 0
7.6e-07 	 -1.486 	 0 	 0 	 0
7.66667e-07 	 -1.485 	 0 	 0 	 0
7.73333e-07 	 -1.484 	 0 	 0 	 0
7.8e-07 	 -1.483 	 0 	 0 	 0
7.86667e-07 	 -1.482 	 0 	 0 	 0
7.93333e-07 	 -1.481 	 0 	 0 	 0
8e-07 	 -1.48 	 0 	 0 	 0
8.06667e-07 	 -1.479 	 0 	 0 	 0
8.13333e-07 	 -1.478 	 0 	 0 	 0
8.2e-07 	 -1.477 	 0 	 0 	 0
8.26667e-07 	 -1.476 	 0 	 0 	 0
8.33333e-07 	 -1.475 	 0 	 0 	 0
8.4e-07 	 -1.474 	 0 	 0 	 0
8.46667e-07 	 -1.473 	 0 	 0 	 0
8.53333e-07 	 -1.472 	 0 	 0 	 0
8.6e-07 	 -1.471 	 0 	 0 	 0
8.66667e-07 	 -1.47 	 0 	 0 	 0
8.73333e-07 	 -1.469 	 0 	 0 	 0
8.8e-07 	 -1.468 	 0 	 0 	 0
8.86667e-07 	 -1.467 	 0 	 0 	 0
8.93333e-07 	 -1.466 	 0 	 0 	 0
9e-07 	 -1.465 	 0 	 0 	 0
9.06667e-07 	 -1.464 	 0 	 0 	 0
9.13333e-07 	 -1.463 	 0 	 0 	 0
9.2e-07 	 -1.462 	 0 	 0 	 0
9.26667e-07 	 -1.461 	 0 	 0 	 0
9.33333e-07 	 -1.46 	 0 	 0 	 0
9.4e-07 	 -1.459 	 0 	 0 	 0
9.46667e-07 	 -1.458 	 0 	 0 	 0
9.53333e-07 	 -1.457 	 0 	 0 	 0
9.6e-07 	 -1.456 	 0 	 0 	 0
9.66667e-07 	 -1.455 	 0 	 0 	 0
9.73333e-07 	 -1.454 	 0 	 0 	 0
9.8e-07 	 -1.453 	 0 	 0 	 0
9.86667e-07 	 -1.452 	 0 	 0 	 0
9.93333e-07 	 -1.451 	 0 	 0 	 0
1e-06 	 -1.45 	 0 	 0 	 0
1.00667e-06 	 -1.449 	 0 	 0 	 0
1.01333e-06 	 -1.448 	 0 	 0 	 0
1.02e-06 	 -1.447 	 0 	 0 	 0
1.02667e-06 	 -1.446 	 0 	 0 	 0
1.03333e-06 	 -1.445 	 0 	 0 	 0
1.04e-06 	 -1.444 	 0 	 0 	 0
1.04667e-06 	 -1.443 	 0 	 0 	 0
1.05333e-06 	 -1.442 	 0 	 0 	 0
1.06e-06 	 -1.441 	 0 	 0 	 0
1.06667e-06 	 -1.44 	 0 	 0 	 0
1.07333e-06 	 -1.439 	 0 	 0 	 0
1.08e-06 	 -1.438 	 0 	 0 	 0
1.08667e-06 	 -1.437 	 0 	 0 	 0
1.09333e-06 	 -1.436 	 0 	 0 	 0
1.1e-06 	 -1.435 	 0 	 0 	 0
1.10667e-06 	 -1.434 	 0 	 0 	 0
1.11333e-06 	 -1.433 	 0 	 0 	 0
1.12e-06 	 -1.432 	 0 	 0 	 0
1.12667e-06 	 -1.431 	 0 	 0 	 0
1.13333e-06 	 -1.43 	 0 	 0 	 0
1.14e-06 	 -1.429 	 0 	 0 	 0
1.14667e-06 	 -1.428 	 0 	 0 	 0
1.15333e-06 	 -1.427 	 0 	 0 	 0
1.16e-06 	 -1.426 	 0 	 0 	 0
1.16667e-06 	 -1.425 	 0 	 0 	 0
1.17333e-06 	 -1.424 	 0 	 0 	 0
1.18e-06 	 -1.423 	 0 	 0 	 0
1.18667e-06 	 -1.422 	 0 	 0 	 0
1.19333e-06 	 -1.421 	 0 	 0 	 0
1.2e-06 	 -1.42 	 0 	 0 	 0
1.20667e-06 	 -1.419 	 0 	 0 	 0
1.21333e-06 	 -1.418 	 0 	 0 	 0
1.22e-06 	 -1.417 	 0 	 0 	 0
1.22667e-06 	 -1.416 	 0 	 0 	 0
1.23333e-06 	 -1.415 	 0 	 0 	 0
1.24e-06 	 -1.414 	 0 	 0 	 0
1.24667e-06 	 -1.413 	 0 	 0 	 0
1.25333e-06 	 -1.412 	 0 	 0 	 0
1.26e-06 	 -1.411 	 0 	 0 	 0
1.26667e-06 	 -1.41 	 0 	 0 	 0
1.27333e-06 	 -1.409 	 0 	 0 	 0
1.28e-06 	 -1.408 	 0 	 0 	 0
1.28667e-06 	 -1.407 	 0 	 0 	 0
1.29333e-06 	 -1.406 	 0 	 0 	 0
1.3e-06 	 -1.405 	 0 	 0 	 0
1.30667e-06 	 -1.404 	 0 	 0 	 0
1.31333e-06 	 -1.403 	 0 	 0 	 0
1.32e-06 	 -1.402 	 0 	 0 	 0
1.32667e-06 	 -1.401 	 0 	 0 	 0
1.33333e-06 	 -1.4 	 0 	 0 	 0
1.34e-06 	 -1.399 	 0 	 0 	 0
1.34667e-06 	 -1.398 	 0 	 0 	 0
1.35333e-06 	 -1.397 	 0 	 0 	 0
1.36e-06 	 -1.396 	 0 	 0 	 0
1.36667e-06 	 -1.395 	 0 	 0 	 0
1.37333e-06 	 -1.394 	 0 	 0 	 0
1.38e-06 	 -1.393 	 0 	 0 	 0
1.38667e-06 	 -1.392 	 0 	 0 	 0
1.39333e-06 	 -1.391 	 0 	 0 	 0
1.4e-06 	 -1.39 	 0 	 0 	 0
1.40667e-06 	 -1.389 	 0 	 0 	 0
1.41333e-06 	 -1.388 	 0 	 0 	 0
1.42e-06 	 -1.387 	 0 	 0 	 0
1.42667e-06 	 -1.386 	 0 	 0 	 0
1.43333e-06 	 -1.385 	 0 	 0 	 0
1.44e-06 	 -1.384 	 0 	 0 	 0
1.44667e-06 	 -1.383 	 0 	 0 	 0
1.45333e-06 	 -1.382 	 0 	 0 	 0
1.46e-06 	 -1.381 	 0 	 0 	 0
1.46667e-06 	 -1.38 	 0 	 0 	 0
1.47333e-06 	 -1.379 	 0 	 0 	 0
1.48e-06 	 -1.378 	 0 	 0 	 0
1.48667e-06 	 -1.377 	 0 	 0 	 0
1.49333e-06 	 -1.376 	 0 	 0 	 0
1.5e-06 	 -1.375 	 0 	 0 	 0
1.50667e-06 	 -1.374 	 0 	 0 	 0
1.51333e-06 	 -1.373 	 0 	 0 	 0
1.52e-06 	 -1.372 	 0 	 0 	 0
1.52667e-06 	 -1.371 	 0 	 0 	 0
1.53333e-06 	 -1.37 	 0 	 0 	 0
1.54e-06 	 -1.369 	 0 	 0 	 0
1.54667e-06 	 -1.368 	 0 	 0 	 0
1.55333e-06 	 -1.367 	 0 	 0 	 0
