# (t) 	 (c tau) 	 (p0) 	 (pzD) 	 (p0FF)
0 	 -0.9 	 0 	 0 	 0
6.66667e-09 	 -0.899 	 0 	 0 	 0
1.33333e-08 	 -0.898 	 0 	 0 	 0
2e-08 	 -0.897 	 0 	 0 	 0
2.66667e-08 	 -0.896 	 0 	 0 	 0
3.33333e-08 	 -0.895 	 0 	 0 	 0
4e-08 	 -0.894 	 0 	 0 	 0
4.66667e-08 	 -0.893 	 0 	 0 	 0
5.33333e-08 	 -0.892 	 0 	 0 	 0
6e-08 	 -0.891 	 0 	 0 	 0
6.66667e-08 	 -0.89 	 0 	 0 	 0
7.33333e-08 	 -0.889 	 0 	 0 	 0
8e-08 	 -0.888 	 0 	 0 	 0
8.66667e-08 	 -0.887 	 0 	 0 	 0
9.33333e-08 	 -0.886 	 0 	 0 	 0
1e-07 	 -0.885 	 0 	 0 	 0
1.06667e-07 	 -0.884 	 0 	 0 	 0
1.13333e-07 	 -0.883 	 0 	 0 	 0
1.2e-07 	 -0.882 	 0 	 0 	 0
1.26667e-07 	 -0.881 	 0 	 0 	 0
1.33333e-07 	 -0.88 	 0 	 0 	 0
1.4e-07 	 -0.879 	 0 	 0 	 0
1.46667e-07 	 -0.878 	 0 	 0 	 0
1.53333e-07 	 -0.877 	 0 	 0 	 0
1.6e-07 	 -0.876 	 0 	 0 	 0
1.66667e-07 	 -0.875 	 0 	 0 	 0
1.73333e-07 	 -0.874 	 0 	 0 	 0
1.8e-07 	 -0.873 	 0 	 0 	 0
1.86667e-07 	 -0.872 	 0 	 0 	 0
1.93333e-07 	 -0.871 	 0 	 0 	 0
2e-07 	 -0.87 	 0 	 0 	 0
2.06667e-07 	 -0.869 	 0 	 0 	 0
2.13333e-07 	 -0.868 	 0 	 0 	 0
2.2e-07 	 -0.867 	 0 	 0 	 0
2.26667e-07 	 -0.866 	 0 	 0 	 0
2.33333e-07 	 -0.865 	 0 	 0 	 0
2.4e-07 	 -0.864 	 0 	 0 	 0
2.46667e-07 	 -0.863 	 0 	 0 	 0
2.53333e-07 	 -0.862 	 0 	 0 	 0
2.6e-07 	 -0.861 	 0 	 0 	 0
2.66667e-07 	 -0.86 	 0 	 0 	 0
2.73333e-07 	 -0.859 	 0 	 0 	 0
2.8e-07 	 -0.858 	 0 	 0 	 0
2.86667e-07 	 -0.857 	 0 	 0 	 0
2.93333e-07 	 -0.856 	 0 	 0 	 0
3e-07 	 -0.855 	 0 	 0 	 0
3.06667e-07 	 -0.854 	 0 	 0 	 0
3.13333e-07 	 -0.853 	 0 	 0 	 0
3.2e-07 	 -0.852 	 0 	 0 	 0
3.26667e-07 	 -0.851 	 0 	 0 	 0
3.33333e-07 	 -0.85 	 0 	 0 	 0
3.4e-07 	 -0.849 	 0 	 0 	 0
3.46667e-07 	 -0.848 	 0 	 0 	 0
3.53333e-07 	 -0.847 	 0 	 0 	 0
3.6e-07 	 -0.846 	 0 	 0 	 0
3.66667e-07 	 -0.845 	 0 	 0 	 0
3.73333e-07 	 -0.844 	 0 	 0 	 0
3.8e-07 	 -0.843 	 0 	 0 	 0
3.86667e-07 	 -0.842 	 0 	 0 	 0
3.93333e-07 	 -0.841 	 0 	 0 	 0
4e-07 	 -0.84 	 0 	 0 	 0
4.06667e-07 	 -0.839 	 0 	 0 	 0
4.13333e-07 	 -0.838 	 0 	 0 	 0
4.2e-07 	 -0.837 	 0 	 0 	 0
4.26667e-07 	 -0.836 	 0 	 0 	 0
4.33333e-07 	 -0.835 	 0 	 0 	 0
4.4e-07 	 -0.834 	 0 	 0 	 0
4.46667e-07 	 -0.833 	 0 	 0 	 0
4.53333e-07 	 -0.832 	 0 	 0 	 0
4.6e-07 	 -0.831 	 0 	 0 	 0
4.66667e-07 	 -0.83 	 0 	 0 	 0
4.73333e-07 	 -0.829 	 0 	 0 	 0
4.8e-07 	 -0.828 	 0 	 0 	 0
4.86667e-07 	 -0.827 	 0 	 0 	 0
4.93333e-07 	 -0.826 	 0 	 0 	 0
5e-07 	 -0.825 	 0 	 0 	 0
5.06667e-07 	 -0.824 	 0 	 0 	 0
5.13333e-07 	 -0.823 	 0 	 0 	 0
5.2e-07 	 -0.822 	 0 	 0 	 0
5.26667e-07 	 -0.821 	 0 	 0 	 0
5.33333e-07 	 -0.82 	 0 	 0 	 0
5.4e-07 	 -0.819 	 0 	 0 	 0
5.46667e-07 	 -0.818 	 0 	 0 	 0
5.53333e-07 	 -0.817 	 0 	 0 	 0
5.6e-07 	 -0.816 	 0 	 0 	 0
5.66667e-07 	 -0.815 	 0 	 0 	 0
5.73333e-07 	 -0.814 	 0 	 0 	 0
5.8e-07 	 -0.813 	 0 	 0 	 0
5.86667e-07 	 -0.812 	 0 	 0 	 0
5.93333e-07 	 -0.811 	 0 	 0 	 0
6e-07 	 -0.81 	 0 	 0 	 0
6.06667e-07 	 -0.809 	 0 	 0 	 0
6.13333e-07 	 -0.808 	 0 	 0 	 0
6.2e-07 	 -0.807 	 0 	 0 	 0
6.26667e-07 	 -0.806 	 0 	 0 	 0
6.33333e-07 	 -0.805 	 0 	 0 	 0
6.4e-07 	 -0.804 	 0 	 0 	 0
6.46667e-07 	 -0.803 	 0 	 0 	 0
6.53333e-07 	 -0.802 	 0 	 0 	 0
6.6e-07 	 -0.801 	 0 	 0 	 0
6.66667e-07 	 -0.8 	 0 	 0 	 0
6.73333e-07 	 -0.799 	 0 	 0 	 0
6.8e-07 	 -0.798 	 0 	 0 	 0
6.86667e-07 	 -0.797 	 0 	 0 	 0
6.93333e-07 	 -0.796 	 0 	 0 	 0
7e-07 	 -0.795 	 0 	 0 	 0
7.06667e-07 	 -0.794 	 0 	 0 	 0
7.13333e-07 	 -0.793 	 0 	 0 	 0
7.2e-07 	 -0.792 	 0 	 0 	 0
7.26667e-07 	 -0.791 	 0 	 0 	 0
7.33333e-07 	 -0.79 	 0 	 0 	 0
7.4e-07 	 -0.789 	 0 	 0 	 0
7.46667e-07 	 -0.788 	 0 	 0 	 0
7.53333e-07 	 -0.787 	 0 	 0 	 0
7.6e-07 	 -0.786 	 0 	 0 	 0
7.66667e-07 	 -0.785 	 0 	 0 	 0
7.73333e-07 	 -0.784 	 0 	 0 	 0
7.8e-07 	 -0.783 	 0 	 0 	 0
7.86667e-07 	 -0.782 	 0 	 0 	 0
7.93333e-07 	 -0.781 	 0 	 0 	 0
8e-07 	 -0.78 	 0 	 0 	 0
8.06667e-07 	 -0.779 	 0 	 0 	 0
8.13333e-07 	 -0.778 	 0 	 0 	 0
8.2e-07 	 -0.777 	 0 	 0 	 0
8.26667e-07 	 -0.776 	 0 	 0 	 0
8.33333e-07 	 -0.775 	 0 	 0 	 0
8.4e-07 	 -0.774 	 0 	 0 	 0
8.46667e-07 	 -0.773 	 0 	 0 	 0
8.53333e-07 	 -0.772 	 0 	 0 	 0
8.6e-07 	 -0.771 	 0 	 0 	 0
8.66667e-07 	 -0.77 	 0 	 0 	 0
8.73333e-07 	 -0.769 	 0 	 0 	 0
8.8e-07 	 -0.768 	 0 	 0 	 0
8.86667e-07 	 -0.767 	 0 	 0 	 0
8.93333e-07 	 -0.766 	 0 	 0 	 0
9e-07 	 -0.765 	 0 	 0 	 0
9.06667e-07 	 -0.764 	 0 	 0 	 0
9.13333e-07 	 -0.763 	 0 	 0 	 0
9.2e-07 	 -0.762 	 0 	 0 	 0
9.26667e-07 	 -0.761 	 0 	 0 	 0
9.33333e-07 	 -0.76 	 0 	 0 	 0
9.4e-07 	 -0.759 	 0 	 0 	 0
9.46667e-07 	 -0.758 	 0 	 0 	 0
9.53333e-07 	 -0.757 	 0 	 0 	 0
9.6e-07 	 -0.756 	 0 	 0 	 0
9.66667e-07 	 -0.755 	 0 	 0 	 0
9.73333e-07 	 -0.754 	 0 	 0 	 0
9.8e-07 	 -0.753 	 0 	 0 	 0
9.86667e-07 	 -0.752 	 0 	 0 	 0
9.93333e-07 	 -0.751 	 0 	 0 	 0
1e-06 	 -0.75 	 0 	 0 	 0
1.00667e-06 	 -0.749 	 0 	 0 	 0
1.01333e-06 	 -0.748 	 0 	 0 	 0
1.02e-06 	 -0.747 	 0 	 0 	 0
1.02667e-06 	 -0.746 	 0 	 0 	 0
1.03333e-06 	 -0.745 	 0 	 0 	 0
1.04e-06 	 -0.744 	 0 	 0 	 0
1.04667e-06 	 -0.743 	 0 	 0 	 0
1.05333e-06 	 -0.742 	 0 	 0 	 0
1.06e-06 	 -0.741 	 0 	 0 	 0
1.06667e-06 	 -0.74 	 0 	 0 	 0
1.07333e-06 	 -0.739 	 0 	 0 	 0
1.08e-06 	 -0.738 	 0 	 0 	 0
1.08667e-06 	 -0.737 	 0 	 0 	 0
1.09333e-06 	 -0.736 	 0 	 0 	 0
1.1e-06 	 -0.735 	 0 	 0 	 0
1.10667e-06 	 -0.734 	 0 	 0 	 0
1.11333e-06 	 -0.733 	 0 	 0 	 0
1.12e-06 	 -0.732 	 0 	 0 	 0
1.12667e-06 	 -0.731 	 0 	 0 	 0
1.13333e-06 	 -0.73 	 0 	 0 	 0
1.14e-06 	 -0.729 	 0 	 0 	 0
1.14667e-06 	 -0.728 	 0 	 0 	 0
1.15333e-06 	 -0.727 	 0 	 0 	 0
1.16e-06 	 -0.726 	 0 	 0 	 0
1.16667e-06 	 -0.725 	 0 	 0 	 0
1.17333e-06 	 -0.724 	 0 	 0 	 0
1.18e-06 	 -0.723 	 0 	 0 	 0
1.18667e-06 	 -0.722 	 0 	 0 	 0
1.19333e-06 	 -0.721 	 0 	 0 	 0
1.2e-06 	 -0.72 	 0 	 0 	 0
1.20667e-06 	 -0.719 	 0 	 0 	 0
1.21333e-06 	 -0.718 	 0 	 0 	 0
1.22e-06 	 -0.717 	 0 	 0 	 0
1.22667e-06 	 -0.716 	 0 	 0 	 0
1.23333e-06 	 -0.715 	 0 	 0 	 0
1.24e-06 	 -0.714 	 0 	 0 	 0
1.24667e-06 	 -0.713 	 0 	 0 	 0
1.25333e-06 	 -0.712 	 0 	 0 	 0
1.26e-06 	 -0.711 	 0 	 0 	 0
1.26667e-06 	 -0.71 	 0 	 0 	 0
1.27333e-06 	 -0.709 	 0 	 0 	 0
1.28e-06 	 -0.708 	 0 	 0 	 0
1.28667e-06 	 -0.707 	 0 	 0 	 0
1.29333e-06 	 -0.706 	 0 	 0 	 0
1.3e-06 	 -0.705 	 0 	 0 	 0
1.30667e-06 	 -0.704 	 0 	 0 	 0
1.31333e-06 	 -0.703 	 0 	 0 	 0
1.32e-06 	 -0.702 	 0 	 0 	 0
1.32667e-06 	 -0.701 	 0 	 0 	 0
1.33333e-06 	 -0.7 	 0 	 0 	 0
1.34e-06 	 -0.699 	 0 	 0 	 0
1.34667e-06 	 -0.698 	 0 	 0 	 0
1.35333e-06 	 -0.697 	 0 	 0 	 0
1.36e-06 	 -0.696 	 0 	 0 	 0
1.36667e-06 	 -0.695 	 0 	 0 	 0
1.37333e-06 	 -0.694 	 0 	 0 	 0
1.38e-06 	 -0.693 	 0 	 0 	 0
1.38667e-06 	 -0.692 	 0 	 0 	 0
1.39333e-06 	 -0.691 	 0 	 0 	 0
1.4e-06 	 -0.69 	 0 	 0 	 0
1.40667e-06 	 -0.689 	 0 	 0 	 0
1.41333e-06 	 -0.688 	 0 	 0 	 0
1.42e-06 	 -0.687 	 0 	 0 	 0
1.42667e-06 	 -0.686 	 0 	 0 	 0
1.43333e-06 	 -0.685 	 0 	 0 	 0
1.44e-06 	 -0.684 	 0 	 0 	 0
1.44667e-06 	 -0.683 	 0 	 0 	 0
1.45333e-06 	 -0.682 	 0 	 0 	 0
1.46e-06 	 -0.681 	 0 	 0 	 0
1.46667e-06 	 -0.68 	 0 	 0 	 0
1.47333e-06 	 -0.679 	 0 	 0 	 0
1.48e-06 	 -0.678 	 0 	 0 	 0
1.48667e-06 	 -0.677 	 0 	 0 	 0
1.49333e-06 	 -0.676 	 0 	 0 	 0
1.5e-06 	 -0.675 	 0 	 0 	 0
1.50667e-06 	 -0.674 	 0 	 0 	 0
