# (t) 	 (c tau) 	 (p0) 	 (pzD) 	 (p0FF)
0 	 -0.4 	 0 	 0 	 0
6.66667e-09 	 -0.399 	 0 	 0 	 0
1.33333e-08 	 -0.398 	 0 	 0 	 0
2e-08 	 -0.397 	 0 	 0 	 0
2.66667e-08 	 -0.396 	 0 	 0 	 0
3.33333e-08 	 -0.395 	 0 	 0 	 0
4e-08 	 -0.394 	 0 	 0 	 0
4.66667e-08 	 -0.393 	 0 	 0 	 0
5.33333e-08 	 -0.392 	 0 	 0 	 0
6e-08 	 -0.391 	 0 	 0 	 0
6.66667e-08 	 -0.39 	 0 	 0 	 0
7.33333e-08 	 -0.389 	 0 	 0 	 0
8e-08 	 -0.388 	 0 	 0 	 0
8.66667e-08 	 -0.387 	 0 	 0 	 0
9.33333e-08 	 -0.386 	 0 	 0 	 0
1e-07 	 -0.385 	 0 	 0 	 0
1.06667e-07 	 -0.384 	 0 	 0 	 0
1.13333e-07 	 -0.383 	 0 	 0 	 0
1.2e-07 	 -0.382 	 0 	 0 	 0
1.26667e-07 	 -0.381 	 0 	 0 	 0
1.33333e-07 	 -0.38 	 0 	 0 	 0
1.4e-07 	 -0.379 	 0 	 0 	 0
1.46667e-07 	 -0.378 	 0 	 0 	 0
1.53333e-07 	 -0.377 	 0 	 0 	 0
1.6e-07 	 -0.376 	 0 	 0 	 0
1.66667e-07 	 -0.375 	 0 	 0 	 0
1.73333e-07 	 -0.374 	 0 	 0 	 0
1.8e-07 	 -0.373 	 0 	 0 	 0
1.86667e-07 	 -0.372 	 0 	 0 	 0
1.93333e-07 	 -0.371 	 0 	 0 	 0
2e-07 	 -0.37 	 0 	 0 	 0
2.06667e-07 	 -0.369 	 0 	 0 	 0
2.13333e-07 	 -0.368 	 0 	 0 	 0
2.2e-07 	 -0.367 	 0 	 0 	 0
2.26667e-07 	 -0.366 	 0 	 0 	 0
2.33333e-07 	 -0.365 	 0 	 0 	 0
2.4e-07 	 -0.364 	 0 	 0 	 0
2.46667e-07 	 -0.363 	 0 	 0 	 0
2.53333e-07 	 -0.362 	 0 	 0 	 0
2.6e-07 	 -0.361 	 0 	 0 	 0
2.66667e-07 	 -0.36 	 0 	 0 	 0
2.73333e-07 	 -0.359 	 0 	 0 	 0
2.8e-07 	 -0.358 	 0 	 0 	 0
2.86667e-07 	 -0.357 	 0 	 0 	 0
2.93333e-07 	 -0.356 	 0 	 0 	 0
3e-07 	 -0.355 	 0 	 0 	 0
3.06667e-07 	 -0.354 	 0 	 0 	 0
3.13333e-07 	 -0.353 	 0 	 0 	 0
3.2e-07 	 -0.352 	 0 	 0 	 0
3.26667e-07 	 -0.351 	 0 	 0 	 0
3.33333e-07 	 -0.35 	 0 	 0 	 0
3.4e-07 	 -0.349 	 0 	 0 	 0
3.46667e-07 	 -0.348 	 0 	 0 	 0
3.53333e-07 	 -0.347 	 0 	 0 	 0
3.6e-07 	 -0.346 	 0 	 0 	 0
3.66667e-07 	 -0.345 	 0 	 0 	 0
3.73333e-07 	 -0.344 	 0 	 0 	 0
3.8e-07 	 -0.343 	 0 	 0 	 0
3.86667e-07 	 -0.342 	 0 	 0 	 0
3.93333e-07 	 -0.341 	 0 	 0 	 0
4e-07 	 -0.34 	 0 	 0 	 0
4.06667e-07 	 -0.339 	 0 	 0 	 0
4.13333e-07 	 -0.338 	 0 	 0 	 0
4.2e-07 	 -0.337 	 0 	 0 	 0
4.26667e-07 	 -0.336 	 0 	 0 	 0
4.33333e-07 	 -0.335 	 0 	 0 	 0
4.4e-07 	 -0.334 	 0 	 0 	 0
4.46667e-07 	 -0.333 	 0 	 0 	 0
4.53333e-07 	 -0.332 	 0 	 0 	 0
4.6e-07 	 -0.331 	 0 	 0 	 0
4.66667e-07 	 -0.33 	 0 	 0 	 0
4.73333e-07 	 -0.329 	 0 	 0 	 0
4.8e-07 	 -0.328 	 0 	 0 	 0
4.86667e-07 	 -0.327 	 0 	 0 	 0
4.93333e-07 	 -0.326 	 0 	 0 	 0
5e-07 	 -0.325 	 0 	 0 	 0
5.06667e-07 	 -0.324 	 0 	 0 	 0
5.13333e-07 	 -0.323 	 0 	 0 	 0
5.2e-07 	 -0.322 	 0 	 0 	 0
5.26667e-07 	 -0.321 	 0 	 0 	 0
5.33333e-07 	 -0.32 	 0 	 0 	 0
5.4e-07 	 -0.319 	 0 	 0 	 0
5.46667e-07 	 -0.318 	 0 	 0 	 0
5.53333e-07 	 -0.317 	 0 	 0 	 0
5.6e-07 	 -0.316 	 0 	 0 	 0
5.66667e-07 	 -0.315 	 0 	 0 	 0
5.73333e-07 	 -0.314 	 0 	 0 	 0
5.8e-07 	 -0.313 	 0 	 0 	 0
5.86667e-07 	 -0.312 	 0 	 0 	 0
5.93333e-07 	 -0.311 	 0 	 0 	 0
6e-07 	 -0.31 	 0 	 0 	 0
6.06667e-07 	 -0.309 	 0 	 0 	 0
6.13333e-07 	 -0.308 	 0 	 0 	 0
6.2e-07 	 -0.307 	 0 	 0 	 0
6.26667e-07 	 -0.306 	 0 	 0 	 0
6.33333e-07 	 -0.305 	 0 	 0 	 0
6.4e-07 	 -0.304 	 0 	 0 	 0
6.46667e-07 	 -0.303 	 0 	 0 	 0
6.53333e-07 	 -0.302 	 0 	 0 	 0
6.6e-07 	 -0.301 	 0 	 0 	 0
6.66667e-07 	 -0.3 	 0 	 0 	 0
6.73333e-07 	 -0.299 	 0 	 0 	 0
6.8e-07 	 -0.298 	 0 	 0 	 0
6.86667e-07 	 -0.297 	 0 	 0 	 0
6.93333e-07 	 -0.296 	 0 	 0 	 0
7e-07 	 -0.295 	 0 	 0 	 0
7.06667e-07 	 -0.294 	 0 	 0 	 0
7.13333e-07 	 -0.293 	 0 	 0 	 0
7.2e-07 	 -0.292 	 0 	 0 	 0
7.26667e-07 	 -0.291 	 0 	 0 	 0
7.33333e-07 	 -0.29 	 0 	 0 	 0
7.4e-07 	 -0.289 	 0 	 0 	 0
7.46667e-07 	 -0.288 	 0 	 0 	 0
7.53333e-07 	 -0.287 	 0 	 0 	 0
7.6e-07 	 -0.286 	 0 	 0 	 0
7.66667e-07 	 -0.285 	 0 	 0 	 0
7.73333e-07 	 -0.284 	 0 	 0 	 0
7.8e-07 	 -0.283 	 0 	 0 	 0
7.86667e-07 	 -0.282 	 0 	 0 	 0
7.93333e-07 	 -0.281 	 0 	 0 	 0
8e-07 	 -0.28 	 0 	 0 	 0
8.06667e-07 	 -0.279 	 0 	 0 	 0
8.13333e-07 	 -0.278 	 0 	 0 	 0
8.2e-07 	 -0.277 	 0 	 0 	 0
8.26667e-07 	 -0.276 	 0 	 0 	 0
8.33333e-07 	 -0.275 	 0 	 0 	 0
8.4e-07 	 -0.274 	 0 	 0 	 0
8.46667e-07 	 -0.273 	 0 	 0 	 0
8.53333e-07 	 -0.272 	 0 	 0 	 0
8.6e-07 	 -0.271 	 0 	 0 	 0
8.66667e-07 	 -0.27 	 0 	 0 	 0
8.73333e-07 	 -0.269 	 0 	 0 	 0
8.8e-07 	 -0.268 	 0 	 0 	 0
8.86667e-07 	 -0.267 	 0 	 0 	 0
8.93333e-07 	 -0.266 	 0 	 0 	 0
9e-07 	 -0.265 	 0 	 0 	 0
9.06667e-07 	 -0.264 	 0 	 0 	 0
9.13333e-07 	 -0.263 	 0 	 0 	 0
9.2e-07 	 -0.262 	 0 	 0 	 0
9.26667e-07 	 -0.261 	 0 	 0 	 0
9.33333e-07 	 -0.26 	 0 	 0 	 0
