# (t) 	 (c tau) 	 (p0) 	 (pzD) 	 (p0FF)
0 	 -0.7 	 0 	 0 	 0
6.66667e-09 	 -0.699 	 0 	 0 	 0
1.33333e-08 	 -0.698 	 0 	 0 	 0
2e-08 	 -0.697 	 0 	 0 	 0
2.66667e-08 	 -0.696 	 0 	 0 	 0
3.33333e-08 	 -0.695 	 0 	 0 	 0
4e-08 	 -0.694 	 0 	 0 	 0
4.66667e-08 	 -0.693 	 0 	 0 	 0
5.33333e-08 	 -0.692 	 0 	 0 	 0
6e-08 	 -0.691 	 0 	 0 	 0
6.66667e-08 	 -0.69 	 0 	 0 	 0
7.33333e-08 	 -0.689 	 0 	 0 	 0
8e-08 	 -0.688 	 0 	 0 	 0
8.66667e-08 	 -0.687 	 0 	 0 	 0
9.33333e-08 	 -0.686 	 0 	 0 	 0
1e-07 	 -0.685 	 0 	 0 	 0
1.06667e-07 	 -0.684 	 0 	 0 	 0
1.13333e-07 	 -0.683 	 0 	 0 	 0
1.2e-07 	 -0.682 	 0 	 0 	 0
1.26667e-07 	 -0.681 	 0 	 0 	 0
1.33333e-07 	 -0.68 	 0 	 0 	 0
1.4e-07 	 -0.679 	 0 	 0 	 0
1.46667e-07 	 -0.678 	 0 	 0 	 0
1.53333e-07 	 -0.677 	 0 	 0 	 0
1.6e-07 	 -0.676 	 0 	 0 	 0
1.66667e-07 	 -0.675 	 0 	 0 	 0
1.73333e-07 	 -0.674 	 0 	 0 	 0
1.8e-07 	 -0.673 	 0 	 0 	 0
1.86667e-07 	 -0.672 	 0 	 0 	 0
1.93333e-07 	 -0.671 	 0 	 0 	 0
2e-07 	 -0.67 	 0 	 0 	 0
2.06667e-07 	 -0.669 	 0 	 0 	 0
2.13333e-07 	 -0.668 	 0 	 0 	 0
2.2e-07 	 -0.667 	 0 	 0 	 0
2.26667e-07 	 -0.666 	 0 	 0 	 0
2.33333e-07 	 -0.665 	 0 	 0 	 0
2.4e-07 	 -0.664 	 0 	 0 	 0
2.46667e-07 	 -0.663 	 0 	 0 	 0
2.53333e-07 	 -0.662 	 0 	 0 	 0
2.6e-07 	 -0.661 	 0 	 0 	 0
2.66667e-07 	 -0.66 	 0 	 0 	 0
2.73333e-07 	 -0.659 	 0 	 0 	 0
2.8e-07 	 -0.658 	 0 	 0 	 0
2.86667e-07 	 -0.657 	 0 	 0 	 0
2.93333e-07 	 -0.656 	 0 	 0 	 0
3e-07 	 -0.655 	 0 	 0 	 0
3.06667e-07 	 -0.654 	 0 	 0 	 0
3.13333e-07 	 -0.653 	 0 	 0 	 0
3.2e-07 	 -0.652 	 0 	 0 	 0
3.26667e-07 	 -0.651 	 0 	 0 	 0
3.33333e-07 	 -0.65 	 0 	 0 	 0
3.4e-07 	 -0.649 	 0 	 0 	 0
3.46667e-07 	 -0.648 	 0 	 0 	 0
3.53333e-07 	 -0.647 	 0 	 0 	 0
3.6e-07 	 -0.646 	 0 	 0 	 0
3.66667e-07 	 -0.645 	 0 	 0 	 0
3.73333e-07 	 -0.644 	 0 	 0 	 0
3.8e-07 	 -0.643 	 0 	 0 	 0
3.86667e-07 	 -0.642 	 0 	 0 	 0
3.93333e-07 	 -0.641 	 0 	 0 	 0
4e-07 	 -0.64 	 0 	 0 	 0
4.06667e-07 	 -0.639 	 0 	 0 	 0
4.13333e-07 	 -0.638 	 0 	 0 	 0
4.2e-07 	 -0.637 	 0 	 0 	 0
4.26667e-07 	 -0.636 	 0 	 0 	 0
4.33333e-07 	 -0.635 	 0 	 0 	 0
4.4e-07 	 -0.634 	 0 	 0 	 0
4.46667e-07 	 -0.633 	 0 	 0 	 0
4.53333e-07 	 -0.632 	 0 	 0 	 0
