# (t) 	 (c tau) 	 (p0) 	 (pzD) 	 (p0FF)
0 	 -1.2 	 0 	 0 	 0
6.66667e-09 	 -1.199 	 0 	 0 	 0
1.33333e-08 	 -1.198 	 0 	 0 	 0
2e-08 	 -1.197 	 0 	 0 	 0
2.66667e-08 	 -1.196 	 0 	 0 	 0
3.33333e-08 	 -1.195 	 0 	 0 	 0
4e-08 	 -1.194 	 0 	 0 	 0
4.66667e-08 	 -1.193 	 0 	 0 	 0
5.33333e-08 	 -1.192 	 0 	 0 	 0
6e-08 	 -1.191 	 0 	 0 	 0
6.66667e-08 	 -1.19 	 0 	 0 	 0
7.33333e-08 	 -1.189 	 0 	 0 	 0
8e-08 	 -1.188 	 0 	 0 	 0
8.66667e-08 	 -1.187 	 0 	 0 	 0
9.33333e-08 	 -1.186 	 0 	 0 	 0
1e-07 	 -1.185 	 0 	 0 	 0
1.06667e-07 	 -1.184 	 0 	 0 	 0
1.13333e-07 	 -1.183 	 0 	 0 	 0
1.2e-07 	 -1.182 	 0 	 0 	 0
1.26667e-07 	 -1.181 	 0 	 0 	 0
1.33333e-07 	 -1.18 	 0 	 0 	 0
1.4e-07 	 -1.179 	 0 	 0 	 0
1.46667e-07 	 -1.178 	 0 	 0 	 0
1.53333e-07 	 -1.177 	 0 	 0 	 0
1.6e-07 	 -1.176 	 0 	 0 	 0
1.66667e-07 	 -1.175 	 0 	 0 	 0
1.73333e-07 	 -1.174 	 0 	 0 	 0
1.8e-07 	 -1.173 	 0 	 0 	 0
1.86667e-07 	 -1.172 	 0 	 0 	 0
1.93333e-07 	 -1.171 	 0 	 0 	 0
2e-07 	 -1.17 	 0 	 0 	 0
2.06667e-07 	 -1.169 	 0 	 0 	 0
2.13333e-07 	 -1.168 	 0 	 0 	 0
2.2e-07 	 -1.167 	 0 	 0 	 0
2.26667e-07 	 -1.166 	 0 	 0 	 0
2.33333e-07 	 -1.165 	 0 	 0 	 0
2.4e-07 	 -1.164 	 0 	 0 	 0
2.46667e-07 	 -1.163 	 0 	 0 	 0
2.53333e-07 	 -1.162 	 0 	 0 	 0
2.6e-07 	 -1.161 	 0 	 0 	 0
2.66667e-07 	 -1.16 	 0 	 0 	 0
2.73333e-07 	 -1.159 	 0 	 0 	 0
2.8e-07 	 -1.158 	 0 	 0 	 0
2.86667e-07 	 -1.157 	 0 	 0 	 0
2.93333e-07 	 -1.156 	 0 	 0 	 0
3e-07 	 -1.155 	 0 	 0 	 0
3.06667e-07 	 -1.154 	 0 	 0 	 0
3.13333e-07 	 -1.153 	 0 	 0 	 0
3.2e-07 	 -1.152 	 0 	 0 	 0
3.26667e-07 	 -1.151 	 0 	 0 	 0
3.33333e-07 	 -1.15 	 0 	 0 	 0
3.4e-07 	 -1.149 	 0 	 0 	 0
3.46667e-07 	 -1.148 	 0 	 0 	 0
3.53333e-07 	 -1.147 	 0 	 0 	 0
3.6e-07 	 -1.146 	 0 	 0 	 0
3.66667e-07 	 -1.145 	 0 	 0 	 0
3.73333e-07 	 -1.144 	 0 	 0 	 0
3.8e-07 	 -1.143 	 0 	 0 	 0
3.86667e-07 	 -1.142 	 0 	 0 	 0
3.93333e-07 	 -1.141 	 0 	 0 	 0
4e-07 	 -1.14 	 0 	 0 	 0
4.06667e-07 	 -1.139 	 0 	 0 	 0
