# (t) 	 (c tau) 	 (p0) 	 (pzD) 	 (p0FF)
7.93333e-07 	 -4.881 	 0 	 0 	 0
8e-07 	 -4.88 	 0 	 0 	 0
8.06667e-07 	 -4.879 	 0 	 0 	 0
8.13333e-07 	 -4.878 	 0 	 0 	 0
8.2e-07 	 -4.877 	 0 	 0 	 0
8.26667e-07 	 -4.876 	 0 	 0 	 0
8.33333e-07 	 -4.875 	 0 	 0 	 0
8.4e-07 	 -4.874 	 0 	 0 	 0
8.46667e-07 	 -4.873 	 0 	 0 	 0
8.53333e-07 	 -4.872 	 0 	 0 	 0
8.6e-07 	 -4.871 	 0 	 0 	 0
8.66667e-07 	 -4.87 	 0 	 0 	 0
8.73333e-07 	 -4.869 	 0 	 0 	 0
8.8e-07 	 -4.868 	 0 	 0 	 0
8.86667e-07 	 -4.867 	 0 	 0 	 0
8.93333e-07 	 -4.866 	 0 	 0 	 0
9e-07 	 -4.865 	 0 	 0 	 0
9.06667e-07 	 -4.864 	 0 	 0 	 0
9.13333e-07 	 -4.863 	 0 	 0 	 0
9.2e-07 	 -4.862 	 0 	 0 	 0
9.26667e-07 	 -4.861 	 0 	 0 	 0
9.33333e-07 	 -4.86 	 0 	 0 	 0
9.4e-07 	 -4.859 	 0 	 0 	 0
9.46667e-07 	 -4.858 	 0 	 0 	 0
9.53333e-07 	 -4.857 	 0 	 0 	 0
9.6e-07 	 -4.856 	 0 	 0 	 0
9.66667e-07 	 -4.855 	 0 	 0 	 0
9.73333e-07 	 -4.854 	 0 	 0 	 0
9.8e-07 	 -4.853 	 0 	 0 	 0
9.86667e-07 	 -4.852 	 0 	 0 	 0
9.93333e-07 	 -4.851 	 0 	 0 	 0
1e-06 	 -4.85 	 0 	 0 	 0
1.00667e-06 	 -4.849 	 0 	 0 	 0
1.01333e-06 	 -4.848 	 0 	 0 	 0
1.02e-06 	 -4.847 	 0 	 0 	 0
1.02667e-06 	 -4.846 	 0 	 0 	 0
1.03333e-06 	 -4.845 	 0 	 0 	 0
1.04e-06 	 -4.844 	 0 	 0 	 0
1.04667e-06 	 -4.843 	 0 	 0 	 0
1.05333e-06 	 -4.842 	 0 	 0 	 0
1.06e-06 	 -4.841 	 0 	 0 	 0
1.06667e-06 	 -4.84 	 0 	 0 	 0
1.07333e-06 	 -4.839 	 0 	 0 	 0
1.08e-06 	 -4.838 	 0 	 0 	 0
1.08667e-06 	 -4.837 	 0 	 0 	 0
1.09333e-06 	 -4.836 	 0 	 0 	 0
1.1e-06 	 -4.835 	 0 	 0 	 0
1.10667e-06 	 -4.834 	 0 	 0 	 0
1.11333e-06 	 -4.833 	 0 	 0 	 0
