# (t) 	 (c tau) 	 (p0) 	 (pzD) 	 (p0FF)
7.13333e-07 	 -4.293 	 0 	 0 	 0
7.2e-07 	 -4.292 	 0 	 0 	 0
7.26667e-07 	 -4.291 	 0 	 0 	 0
7.33333e-07 	 -4.29 	 0 	 0 	 0
7.4e-07 	 -4.289 	 0 	 0 	 0
7.46667e-07 	 -4.288 	 0 	 0 	 0
7.53333e-07 	 -4.287 	 0 	 0 	 0
7.6e-07 	 -4.286 	 0 	 0 	 0
7.66667e-07 	 -4.285 	 0 	 0 	 0
7.73333e-07 	 -4.284 	 0 	 0 	 0
7.8e-07 	 -4.283 	 0 	 0 	 0
7.86667e-07 	 -4.282 	 0 	 0 	 0
7.93333e-07 	 -4.281 	 0 	 0 	 0
8e-07 	 -4.28 	 0 	 0 	 0
8.06667e-07 	 -4.279 	 0 	 0 	 0
8.13333e-07 	 -4.278 	 0 	 0 	 0
8.2e-07 	 -4.277 	 0 	 0 	 0
8.26667e-07 	 -4.276 	 0 	 0 	 0
8.33333e-07 	 -4.275 	 0 	 0 	 0
8.4e-07 	 -4.274 	 0 	 0 	 0
8.46667e-07 	 -4.273 	 0 	 0 	 0
8.53333e-07 	 -4.272 	 0 	 0 	 0
8.6e-07 	 -4.271 	 0 	 0 	 0
8.66667e-07 	 -4.27 	 0 	 0 	 0
8.73333e-07 	 -4.269 	 0 	 0 	 0
8.8e-07 	 -4.268 	 0 	 0 	 0
8.86667e-07 	 -4.267 	 0 	 0 	 0
8.93333e-07 	 -4.266 	 0 	 0 	 0
9e-07 	 -4.265 	 0 	 0 	 0
9.06667e-07 	 -4.264 	 0 	 0 	 0
9.13333e-07 	 -4.263 	 0 	 0 	 0
9.2e-07 	 -4.262 	 0 	 0 	 0
9.26667e-07 	 -4.261 	 0 	 0 	 0
9.33333e-07 	 -4.26 	 0 	 0 	 0
9.4e-07 	 -4.259 	 0 	 0 	 0
9.46667e-07 	 -4.258 	 0 	 0 	 0
9.53333e-07 	 -4.257 	 0 	 0 	 0
9.6e-07 	 -4.256 	 0 	 0 	 0
9.66667e-07 	 -4.255 	 0 	 0 	 0
9.73333e-07 	 -4.254 	 0 	 0 	 0
9.8e-07 	 -4.253 	 0 	 0 	 0
9.86667e-07 	 -4.252 	 0 	 0 	 0
9.93333e-07 	 -4.251 	 0 	 0 	 0
1e-06 	 -4.25 	 0 	 0 	 0
1.00667e-06 	 -4.249 	 0 	 0 	 0
1.01333e-06 	 -4.248 	 0 	 0 	 0
1.02e-06 	 -4.247 	 0 	 0 	 0
1.02667e-06 	 -4.246 	 0 	 0 	 0
1.03333e-06 	 -4.245 	 0 	 0 	 0
1.04e-06 	 -4.244 	 0 	 0 	 0
1.04667e-06 	 -4.243 	 0 	 0 	 0
1.05333e-06 	 -4.242 	 0 	 0 	 0
1.06e-06 	 -4.241 	 0 	 0 	 0
1.06667e-06 	 -4.24 	 0 	 0 	 0
1.07333e-06 	 -4.239 	 0 	 0 	 0
1.08e-06 	 -4.238 	 0 	 0 	 0
1.08667e-06 	 -4.237 	 0 	 0 	 0
1.09333e-06 	 -4.236 	 0 	 0 	 0
1.1e-06 	 -4.235 	 0 	 0 	 0
1.10667e-06 	 -4.234 	 0 	 0 	 0
1.11333e-06 	 -4.233 	 0 	 0 	 0
1.12e-06 	 -4.232 	 0 	 0 	 0
1.12667e-06 	 -4.231 	 0 	 0 	 0
1.13333e-06 	 -4.23 	 0 	 0 	 0
1.14e-06 	 -4.229 	 0 	 0 	 0
1.14667e-06 	 -4.228 	 0 	 0 	 0
1.15333e-06 	 -4.227 	 0 	 0 	 0
1.16e-06 	 -4.226 	 0 	 0 	 0
1.16667e-06 	 -4.225 	 0 	 0 	 0
1.17333e-06 	 -4.224 	 0 	 0 	 0
1.18e-06 	 -4.223 	 0 	 0 	 0
1.18667e-06 	 -4.222 	 0 	 0 	 0
1.19333e-06 	 -4.221 	 0 	 0 	 0
1.2e-06 	 -4.22 	 0 	 0 	 0
1.20667e-06 	 -4.219 	 0 	 0 	 0
1.21333e-06 	 -4.218 	 0 	 0 	 0
1.22e-06 	 -4.217 	 0 	 0 	 0
1.22667e-06 	 -4.216 	 0 	 0 	 0
1.23333e-06 	 -4.215 	 0 	 0 	 0
1.24e-06 	 -4.214 	 0 	 0 	 0
1.24667e-06 	 -4.213 	 0 	 0 	 0
1.25333e-06 	 -4.212 	 0 	 0 	 0
1.26e-06 	 -4.211 	 0 	 0 	 0
1.26667e-06 	 -4.21 	 0 	 0 	 0
1.27333e-06 	 -4.209 	 0 	 0 	 0
1.28e-06 	 -4.208 	 0 	 0 	 0
1.28667e-06 	 -4.207 	 0 	 0 	 0
1.29333e-06 	 -4.206 	 0 	 0 	 0
1.3e-06 	 -4.205 	 0 	 0 	 0
1.30667e-06 	 -4.204 	 0 	 0 	 0
1.31333e-06 	 -4.203 	 0 	 0 	 0
1.32e-06 	 -4.202 	 0 	 0 	 0
1.32667e-06 	 -4.201 	 0 	 0 	 0
1.33333e-06 	 -4.2 	 0 	 0 	 0
1.34e-06 	 -4.199 	 0 	 0 	 0
1.34667e-06 	 -4.198 	 0 	 0 	 0
1.35333e-06 	 -4.197 	 0 	 0 	 0
1.36e-06 	 -4.196 	 0 	 0 	 0
1.36667e-06 	 -4.195 	 0 	 0 	 0
1.37333e-06 	 -4.194 	 0 	 0 	 0
1.38e-06 	 -4.193 	 0 	 0 	 0
1.38667e-06 	 -4.192 	 0 	 0 	 0
1.39333e-06 	 -4.191 	 0 	 0 	 0
1.4e-06 	 -4.19 	 0 	 0 	 0
1.40667e-06 	 -4.189 	 0 	 0 	 0
1.41333e-06 	 -4.188 	 0 	 0 	 0
1.42e-06 	 -4.187 	 0 	 0 	 0
1.42667e-06 	 -4.186 	 0 	 0 	 0
1.43333e-06 	 -4.185 	 0 	 0 	 0
1.44e-06 	 -4.184 	 0 	 0 	 0
1.44667e-06 	 -4.183 	 0 	 0 	 0
1.45333e-06 	 -4.182 	 0 	 0 	 0
1.46e-06 	 -4.181 	 0 	 0 	 0
1.46667e-06 	 -4.18 	 0 	 0 	 0
1.47333e-06 	 -4.179 	 0 	 0 	 0
1.48e-06 	 -4.178 	 0 	 0 	 0
1.48667e-06 	 -4.177 	 0 	 0 	 0
1.49333e-06 	 -4.176 	 0 	 0 	 0
1.5e-06 	 -4.175 	 0 	 0 	 0
1.50667e-06 	 -4.174 	 0 	 0 	 0
1.51333e-06 	 -4.173 	 0 	 0 	 0
1.52e-06 	 -4.172 	 0 	 0 	 0
1.52667e-06 	 -4.171 	 0 	 0 	 0
1.53333e-06 	 -4.17 	 0 	 0 	 0
1.54e-06 	 -4.169 	 0 	 0 	 0
1.54667e-06 	 -4.168 	 0 	 0 	 0
1.55333e-06 	 -4.167 	 0 	 0 	 0
1.56e-06 	 -4.166 	 0 	 0 	 0
1.56667e-06 	 -4.165 	 0 	 0 	 0
1.57333e-06 	 -4.164 	 0 	 0 	 0
1.58e-06 	 -4.163 	 0 	 0 	 0
1.58667e-06 	 -4.162 	 0 	 0 	 0
1.59333e-06 	 -4.161 	 0 	 0 	 0
1.6e-06 	 -4.16 	 0 	 0 	 0
1.60667e-06 	 -4.159 	 0 	 0 	 0
1.61333e-06 	 -4.158 	 0 	 0 	 0
1.62e-06 	 -4.157 	 0 	 0 	 0
1.62667e-06 	 -4.156 	 0 	 0 	 0
1.63333e-06 	 -4.155 	 0 	 0 	 0
1.64e-06 	 -4.154 	 0 	 0 	 0
1.64667e-06 	 -4.153 	 0 	 0 	 0
1.65333e-06 	 -4.152 	 0 	 0 	 0
1.66e-06 	 -4.151 	 0 	 0 	 0
1.66667e-06 	 -4.15 	 0 	 0 	 0
1.67333e-06 	 -4.149 	 0 	 0 	 0
1.68e-06 	 -4.148 	 0 	 0 	 0
1.68667e-06 	 -4.147 	 0 	 0 	 0
1.69333e-06 	 -4.146 	 0 	 0 	 0
1.7e-06 	 -4.145 	 0 	 0 	 0
1.70667e-06 	 -4.144 	 0 	 0 	 0
1.71333e-06 	 -4.143 	 0 	 0 	 0
1.72e-06 	 -4.142 	 0 	 0 	 0
1.72667e-06 	 -4.141 	 0 	 0 	 0
1.73333e-06 	 -4.14 	 0 	 0 	 0
1.74e-06 	 -4.139 	 0 	 0 	 0
1.74667e-06 	 -4.138 	 0 	 0 	 0
1.75333e-06 	 -4.137 	 0 	 0 	 0
1.76e-06 	 -4.136 	 0 	 0 	 0
1.76667e-06 	 -4.135 	 0 	 0 	 0
1.77333e-06 	 -4.134 	 0 	 0 	 0
1.78e-06 	 -4.133 	 0 	 0 	 0
1.78667e-06 	 -4.132 	 0 	 0 	 0
1.79333e-06 	 -4.131 	 0 	 0 	 0
1.8e-06 	 -4.13 	 0 	 0 	 0
1.80667e-06 	 -4.129 	 0 	 0 	 0
1.81333e-06 	 -4.128 	 0 	 0 	 0
1.82e-06 	 -4.127 	 0 	 0 	 0
1.82667e-06 	 -4.126 	 0 	 0 	 0
1.83333e-06 	 -4.125 	 0 	 0 	 0
1.84e-06 	 -4.124 	 0 	 0 	 0
1.84667e-06 	 -4.123 	 0 	 0 	 0
1.85333e-06 	 -4.122 	 0 	 0 	 0
1.86e-06 	 -4.121 	 0 	 0 	 0
1.86667e-06 	 -4.12 	 0 	 0 	 0
1.87333e-06 	 -4.119 	 0 	 0 	 0
1.88e-06 	 -4.118 	 0 	 0 	 0
1.88667e-06 	 -4.117 	 0 	 0 	 0
1.89333e-06 	 -4.116 	 0 	 0 	 0
1.9e-06 	 -4.115 	 0 	 0 	 0
1.90667e-06 	 -4.114 	 0 	 0 	 0
1.91333e-06 	 -4.113 	 0 	 0 	 0
1.92e-06 	 -4.112 	 0 	 0 	 0
1.92667e-06 	 -4.111 	 0 	 0 	 0
1.93333e-06 	 -4.11 	 0 	 0 	 0
1.94e-06 	 -4.109 	 0 	 0 	 0
1.94667e-06 	 -4.108 	 0 	 0 	 0
1.95333e-06 	 -4.107 	 0 	 0 	 0
1.96e-06 	 -4.106 	 0 	 0 	 0
1.96667e-06 	 -4.105 	 0 	 0 	 0
1.97333e-06 	 -4.104 	 0 	 0 	 0
1.98e-06 	 -4.103 	 0 	 0 	 0
1.98667e-06 	 -4.102 	 0 	 0 	 0
1.99333e-06 	 -4.101 	 0 	 0 	 0
2e-06 	 -4.1 	 0 	 0 	 0
2.00667e-06 	 -4.099 	 0 	 0 	 0
2.01333e-06 	 -4.098 	 0 	 0 	 0
2.02e-06 	 -4.097 	 0 	 0 	 0
2.02667e-06 	 -4.096 	 0 	 0 	 0
2.03333e-06 	 -4.095 	 0 	 0 	 0
2.04e-06 	 -4.094 	 0 	 0 	 0
2.04667e-06 	 -4.093 	 0 	 0 	 0
2.05333e-06 	 -4.092 	 0 	 0 	 0
2.06e-06 	 -4.091 	 0 	 0 	 0
2.06667e-06 	 -4.09 	 0 	 0 	 0
2.07333e-06 	 -4.089 	 0 	 0 	 0
2.08e-06 	 -4.088 	 0 	 0 	 0
2.08667e-06 	 -4.087 	 0 	 0 	 0
2.09333e-06 	 -4.086 	 0 	 0 	 0
2.1e-06 	 -4.085 	 0 	 0 	 0
2.10667e-06 	 -4.084 	 0 	 0 	 0
2.11333e-06 	 -4.083 	 0 	 0 	 0
2.12e-06 	 -4.082 	 0 	 0 	 0
2.12667e-06 	 -4.081 	 0 	 0 	 0
2.13333e-06 	 -4.08 	 0 	 0 	 0
2.14e-06 	 -4.079 	 0 	 0 	 0
2.14667e-06 	 -4.078 	 0 	 0 	 0
2.15333e-06 	 -4.077 	 0 	 0 	 0
2.16e-06 	 -4.076 	 0 	 0 	 0
2.16667e-06 	 -4.075 	 0 	 0 	 0
2.17333e-06 	 -4.074 	 0 	 0 	 0
2.18e-06 	 -4.073 	 0 	 0 	 0
2.18667e-06 	 -4.072 	 0 	 0 	 0
2.19333e-06 	 -4.071 	 0 	 0 	 0
2.2e-06 	 -4.07 	 0 	 0 	 0
2.20667e-06 	 -4.069 	 0 	 0 	 0
2.21333e-06 	 -4.068 	 0 	 0 	 0
2.22e-06 	 -4.067 	 0 	 0 	 0
2.22667e-06 	 -4.066 	 0 	 0 	 0
2.23333e-06 	 -4.065 	 0 	 0 	 0
2.24e-06 	 -4.064 	 0 	 0 	 0
2.24667e-06 	 -4.063 	 0 	 0 	 0
2.25333e-06 	 -4.062 	 0 	 0 	 0
2.26e-06 	 -4.061 	 0 	 0 	 0
2.26667e-06 	 -4.06 	 0 	 0 	 0
2.27333e-06 	 -4.059 	 0 	 0 	 0
2.28e-06 	 -4.058 	 0 	 0 	 0
2.28667e-06 	 -4.057 	 0 	 0 	 0
2.29333e-06 	 -4.056 	 0 	 0 	 0
2.3e-06 	 -4.055 	 0 	 0 	 0
2.30667e-06 	 -4.054 	 0 	 0 	 0
2.31333e-06 	 -4.053 	 0 	 0 	 0
2.32e-06 	 -4.052 	 0 	 0 	 0
2.32667e-06 	 -4.051 	 0 	 0 	 0
2.33333e-06 	 -4.05 	 0 	 0 	 0
2.34e-06 	 -4.049 	 0 	 0 	 0
2.34667e-06 	 -4.048 	 0 	 0 	 0
2.35333e-06 	 -4.047 	 0 	 0 	 0
2.36e-06 	 -4.046 	 0 	 0 	 0
2.36667e-06 	 -4.045 	 0 	 0 	 0
2.37333e-06 	 -4.044 	 0 	 0 	 0
2.38e-06 	 -4.043 	 0 	 0 	 0
2.38667e-06 	 -4.042 	 0 	 0 	 0
2.39333e-06 	 -4.041 	 0 	 0 	 0
2.4e-06 	 -4.04 	 0 	 0 	 0
2.40667e-06 	 -4.039 	 0 	 0 	 0
2.41333e-06 	 -4.038 	 0 	 0 	 0
2.42e-06 	 -4.037 	 0 	 0 	 0
2.42667e-06 	 -4.036 	 0 	 0 	 0
2.43333e-06 	 -4.035 	 0 	 0 	 0
2.44e-06 	 -4.034 	 0 	 0 	 0
2.44667e-06 	 -4.033 	 0 	 0 	 0
2.45333e-06 	 -4.032 	 0 	 0 	 0
2.46e-06 	 -4.031 	 0 	 0 	 0
2.46667e-06 	 -4.03 	 0 	 0 	 0
2.47333e-06 	 -4.029 	 0 	 0 	 0
2.48e-06 	 -4.028 	 0 	 0 	 0
2.48667e-06 	 -4.027 	 0 	 0 	 0
2.49333e-06 	 -4.026 	 0 	 0 	 0
2.5e-06 	 -4.025 	 0 	 0 	 0
2.50667e-06 	 -4.024 	 0 	 0 	 0
2.51333e-06 	 -4.023 	 0 	 0 	 0
2.52e-06 	 -4.022 	 0 	 0 	 0
2.52667e-06 	 -4.021 	 0 	 0 	 0
2.53333e-06 	 -4.02 	 0 	 0 	 0
2.54e-06 	 -4.019 	 0 	 0 	 0
2.54667e-06 	 -4.018 	 0 	 0 	 0
2.55333e-06 	 -4.017 	 0 	 0 	 0
2.56e-06 	 -4.016 	 0 	 0 	 0
2.56667e-06 	 -4.015 	 0 	 0 	 0
2.57333e-06 	 -4.014 	 0 	 0 	 0
2.58e-06 	 -4.013 	 0 	 0 	 0
2.58667e-06 	 -4.012 	 0 	 0 	 0
2.59333e-06 	 -4.011 	 0 	 0 	 0
2.6e-06 	 -4.01 	 0 	 0 	 0
2.60667e-06 	 -4.009 	 0 	 0 	 0
2.61333e-06 	 -4.008 	 0 	 0 	 0
2.62e-06 	 -4.007 	 0 	 0 	 0
2.62667e-06 	 -4.006 	 0 	 0 	 0
2.63333e-06 	 -4.005 	 0 	 0 	 0
2.64e-06 	 -4.004 	 0 	 0 	 0
2.64667e-06 	 -4.003 	 0 	 0 	 0
2.65333e-06 	 -4.002 	 0 	 0 	 0
2.66e-06 	 -4.001 	 0 	 0 	 0
2.66667e-06 	 -4 	 0 	 0 	 0
2.67333e-06 	 -3.999 	 0 	 0 	 0
2.68e-06 	 -3.998 	 0 	 0 	 0
2.68667e-06 	 -3.997 	 0 	 0 	 0
2.69333e-06 	 -3.996 	 0 	 0 	 0
2.7e-06 	 -3.995 	 0 	 0 	 0
2.70667e-06 	 -3.994 	 0 	 0 	 0
2.71333e-06 	 -3.993 	 0 	 0 	 0
2.72e-06 	 -3.992 	 0 	 0 	 0
2.72667e-06 	 -3.991 	 0 	 0 	 0
2.73333e-06 	 -3.99 	 0 	 0 	 0
2.74e-06 	 -3.989 	 0 	 0 	 0
2.74667e-06 	 -3.988 	 0 	 0 	 0
2.75333e-06 	 -3.987 	 0 	 0 	 0
2.76e-06 	 -3.986 	 0 	 0 	 0
2.76667e-06 	 -3.985 	 0 	 0 	 0
2.77333e-06 	 -3.984 	 0 	 0 	 0
2.78e-06 	 -3.983 	 0 	 0 	 0
2.78667e-06 	 -3.982 	 0 	 0 	 0
2.79333e-06 	 -3.981 	 0 	 0 	 0
2.8e-06 	 -3.98 	 0 	 0 	 0
2.80667e-06 	 -3.979 	 0 	 0 	 0
2.81333e-06 	 -3.978 	 0 	 0 	 0
2.82e-06 	 -3.977 	 0 	 0 	 0
2.82667e-06 	 -3.976 	 0 	 0 	 0
2.83333e-06 	 -3.975 	 0 	 0 	 0
2.84e-06 	 -3.974 	 0 	 0 	 0
2.84667e-06 	 -3.973 	 0 	 0 	 0
2.85333e-06 	 -3.972 	 0 	 0 	 0
2.86e-06 	 -3.971 	 0 	 0 	 0
2.86667e-06 	 -3.97 	 0 	 0 	 0
2.87333e-06 	 -3.969 	 0 	 0 	 0
2.88e-06 	 -3.968 	 0 	 0 	 0
2.88667e-06 	 -3.967 	 0 	 0 	 0
2.89333e-06 	 -3.966 	 0 	 0 	 0
2.9e-06 	 -3.965 	 0 	 0 	 0
2.90667e-06 	 -3.964 	 0 	 0 	 0
2.91333e-06 	 -3.963 	 0 	 0 	 0
2.92e-06 	 -3.962 	 0 	 0 	 0
2.92667e-06 	 -3.961 	 0 	 0 	 0
2.93333e-06 	 -3.96 	 0 	 0 	 0
2.94e-06 	 -3.959 	 0 	 0 	 0
2.94667e-06 	 -3.958 	 0 	 0 	 0
2.95333e-06 	 -3.957 	 0 	 0 	 0
2.96e-06 	 -3.956 	 0 	 0 	 0
2.96667e-06 	 -3.955 	 0 	 0 	 0
2.97333e-06 	 -3.954 	 0 	 0 	 0
2.98e-06 	 -3.953 	 0 	 0 	 0
2.98667e-06 	 -3.952 	 0 	 0 	 0
2.99333e-06 	 -3.951 	 0 	 0 	 0
3e-06 	 -3.95 	 0 	 0 	 0
3.00667e-06 	 -3.949 	 0 	 0 	 0
3.01333e-06 	 -3.948 	 0 	 0 	 0
3.02e-06 	 -3.947 	 0 	 0 	 0
3.02667e-06 	 -3.946 	 0 	 0 	 0
3.03333e-06 	 -3.945 	 0 	 0 	 0
3.04e-06 	 -3.944 	 0 	 0 	 0
3.04667e-06 	 -3.943 	 0 	 0 	 0
3.05333e-06 	 -3.942 	 0 	 0 	 0
3.06e-06 	 -3.941 	 0 	 0 	 0
3.06667e-06 	 -3.94 	 0 	 0 	 0
3.07333e-06 	 -3.939 	 0 	 0 	 0
3.08e-06 	 -3.938 	 0 	 0 	 0
3.08667e-06 	 -3.937 	 0 	 0 	 0
3.09333e-06 	 -3.936 	 0 	 0 	 0
3.1e-06 	 -3.935 	 0 	 0 	 0
3.10667e-06 	 -3.934 	 0 	 0 	 0
3.11333e-06 	 -3.933 	 0 	 0 	 0
3.12e-06 	 -3.932 	 0 	 0 	 0
3.12667e-06 	 -3.931 	 0 	 0 	 0
3.13333e-06 	 -3.93 	 0 	 0 	 0
3.14e-06 	 -3.929 	 0 	 0 	 0
3.14667e-06 	 -3.928 	 0 	 0 	 0
3.15333e-06 	 -3.927 	 0 	 0 	 0
3.16e-06 	 -3.926 	 0 	 0 	 0
3.16667e-06 	 -3.925 	 0 	 0 	 0
3.17333e-06 	 -3.924 	 0 	 0 	 0
3.18e-06 	 -3.923 	 0 	 0 	 0
3.18667e-06 	 -3.922 	 0 	 0 	 0
3.19333e-06 	 -3.921 	 0 	 0 	 0
3.2e-06 	 -3.92 	 0 	 0 	 0
3.20667e-06 	 -3.919 	 0 	 0 	 0
3.21333e-06 	 -3.918 	 0 	 0 	 0
3.22e-06 	 -3.917 	 0 	 0 	 0
3.22667e-06 	 -3.916 	 0 	 0 	 0
3.23333e-06 	 -3.915 	 0 	 0 	 0
3.24e-06 	 -3.914 	 0 	 0 	 0
3.24667e-06 	 -3.913 	 0 	 0 	 0
3.25333e-06 	 -3.912 	 0 	 0 	 0
3.26e-06 	 -3.911 	 0 	 0 	 0
3.26667e-06 	 -3.91 	 0 	 0 	 0
3.27333e-06 	 -3.909 	 0 	 0 	 0
3.28e-06 	 -3.908 	 0 	 0 	 0
3.28667e-06 	 -3.907 	 0 	 0 	 0
3.29333e-06 	 -3.906 	 0 	 0 	 0
3.3e-06 	 -3.905 	 0 	 0 	 0
3.30667e-06 	 -3.904 	 0 	 0 	 0
3.31333e-06 	 -3.903 	 0 	 0 	 0
3.32e-06 	 -3.902 	 0 	 0 	 0
3.32667e-06 	 -3.901 	 0 	 0 	 0
3.33333e-06 	 -3.9 	 0 	 0 	 0
3.34e-06 	 -3.899 	 0 	 0 	 0
3.34667e-06 	 -3.898 	 0 	 0 	 0
3.35333e-06 	 -3.897 	 0 	 0 	 0
3.36e-06 	 -3.896 	 0 	 0 	 0
3.36667e-06 	 -3.895 	 0 	 0 	 0
3.37333e-06 	 -3.894 	 0 	 0 	 0
3.38e-06 	 -3.893 	 0 	 0 	 0
3.38667e-06 	 -3.892 	 0 	 0 	 0
3.39333e-06 	 -3.891 	 0 	 0 	 0
3.4e-06 	 -3.89 	 0 	 0 	 0
3.40667e-06 	 -3.889 	 0 	 0 	 0
3.41333e-06 	 -3.888 	 0 	 0 	 0
3.42e-06 	 -3.887 	 0 	 0 	 0
3.42667e-06 	 -3.886 	 0 	 0 	 0
3.43333e-06 	 -3.885 	 0 	 0 	 0
3.44e-06 	 -3.884 	 0 	 0 	 0
3.44667e-06 	 -3.883 	 0 	 0 	 0
3.45333e-06 	 -3.882 	 0 	 0 	 0
3.46e-06 	 -3.881 	 0 	 0 	 0
3.46667e-06 	 -3.88 	 0 	 0 	 0
3.47333e-06 	 -3.879 	 0 	 0 	 0
3.48e-06 	 -3.878 	 0 	 0 	 0
