# (t) 	 (c tau) 	 (p0) 	 (pzD) 	 (p0FF)
0 	 -1.1 	 0 	 0 	 0
6.66667e-09 	 -1.099 	 0 	 0 	 0
1.33333e-08 	 -1.098 	 0 	 0 	 0
2e-08 	 -1.097 	 0 	 0 	 0
2.66667e-08 	 -1.096 	 0 	 0 	 0
3.33333e-08 	 -1.095 	 0 	 0 	 0
4e-08 	 -1.094 	 0 	 0 	 0
4.66667e-08 	 -1.093 	 0 	 0 	 0
5.33333e-08 	 -1.092 	 0 	 0 	 0
6e-08 	 -1.091 	 0 	 0 	 0
6.66667e-08 	 -1.09 	 0 	 0 	 0
7.33333e-08 	 -1.089 	 0 	 0 	 0
8e-08 	 -1.088 	 0 	 0 	 0
8.66667e-08 	 -1.087 	 0 	 0 	 0
9.33333e-08 	 -1.086 	 0 	 0 	 0
1e-07 	 -1.085 	 0 	 0 	 0
1.06667e-07 	 -1.084 	 0 	 0 	 0
1.13333e-07 	 -1.083 	 0 	 0 	 0
1.2e-07 	 -1.082 	 0 	 0 	 0
1.26667e-07 	 -1.081 	 0 	 0 	 0
1.33333e-07 	 -1.08 	 0 	 0 	 0
1.4e-07 	 -1.079 	 0 	 0 	 0
1.46667e-07 	 -1.078 	 0 	 0 	 0
1.53333e-07 	 -1.077 	 0 	 0 	 0
1.6e-07 	 -1.076 	 0 	 0 	 0
1.66667e-07 	 -1.075 	 0 	 0 	 0
1.73333e-07 	 -1.074 	 0 	 0 	 0
1.8e-07 	 -1.073 	 0 	 0 	 0
1.86667e-07 	 -1.072 	 0 	 0 	 0
1.93333e-07 	 -1.071 	 0 	 0 	 0
2e-07 	 -1.07 	 0 	 0 	 0
2.06667e-07 	 -1.069 	 0 	 0 	 0
2.13333e-07 	 -1.068 	 0 	 0 	 0
2.2e-07 	 -1.067 	 0 	 0 	 0
2.26667e-07 	 -1.066 	 0 	 0 	 0
2.33333e-07 	 -1.065 	 0 	 0 	 0
2.4e-07 	 -1.064 	 0 	 0 	 0
2.46667e-07 	 -1.063 	 0 	 0 	 0
2.53333e-07 	 -1.062 	 0 	 0 	 0
2.6e-07 	 -1.061 	 0 	 0 	 0
2.66667e-07 	 -1.06 	 0 	 0 	 0
2.73333e-07 	 -1.059 	 0 	 0 	 0
2.8e-07 	 -1.058 	 0 	 0 	 0
2.86667e-07 	 -1.057 	 0 	 0 	 0
2.93333e-07 	 -1.056 	 0 	 0 	 0
3e-07 	 -1.055 	 0 	 0 	 0
3.06667e-07 	 -1.054 	 0 	 0 	 0
3.13333e-07 	 -1.053 	 0 	 0 	 0
3.2e-07 	 -1.052 	 0 	 0 	 0
3.26667e-07 	 -1.051 	 0 	 0 	 0
3.33333e-07 	 -1.05 	 0 	 0 	 0
3.4e-07 	 -1.049 	 0 	 0 	 0
3.46667e-07 	 -1.048 	 0 	 0 	 0
3.53333e-07 	 -1.047 	 0 	 0 	 0
3.6e-07 	 -1.046 	 0 	 0 	 0
3.66667e-07 	 -1.045 	 0 	 0 	 0
3.73333e-07 	 -1.044 	 0 	 0 	 0
3.8e-07 	 -1.043 	 0 	 0 	 0
3.86667e-07 	 -1.042 	 0 	 0 	 0
3.93333e-07 	 -1.041 	 0 	 0 	 0
4e-07 	 -1.04 	 0 	 0 	 0
4.06667e-07 	 -1.039 	 0 	 0 	 0
4.13333e-07 	 -1.038 	 0 	 0 	 0
4.2e-07 	 -1.037 	 0 	 0 	 0
4.26667e-07 	 -1.036 	 0 	 0 	 0
4.33333e-07 	 -1.035 	 0 	 0 	 0
4.4e-07 	 -1.034 	 0 	 0 	 0
4.46667e-07 	 -1.033 	 0 	 0 	 0
4.53333e-07 	 -1.032 	 0 	 0 	 0
4.6e-07 	 -1.031 	 0 	 0 	 0
4.66667e-07 	 -1.03 	 0 	 0 	 0
4.73333e-07 	 -1.029 	 0 	 0 	 0
4.8e-07 	 -1.028 	 0 	 0 	 0
4.86667e-07 	 -1.027 	 0 	 0 	 0
4.93333e-07 	 -1.026 	 0 	 0 	 0
5e-07 	 -1.025 	 0 	 0 	 0
5.06667e-07 	 -1.024 	 0 	 0 	 0
5.13333e-07 	 -1.023 	 0 	 0 	 0
5.2e-07 	 -1.022 	 0 	 0 	 0
5.26667e-07 	 -1.021 	 0 	 0 	 0
5.33333e-07 	 -1.02 	 0 	 0 	 0
5.4e-07 	 -1.019 	 0 	 0 	 0
5.46667e-07 	 -1.018 	 0 	 0 	 0
5.53333e-07 	 -1.017 	 0 	 0 	 0
5.6e-07 	 -1.016 	 0 	 0 	 0
5.66667e-07 	 -1.015 	 0 	 0 	 0
5.73333e-07 	 -1.014 	 0 	 0 	 0
5.8e-07 	 -1.013 	 0 	 0 	 0
5.86667e-07 	 -1.012 	 0 	 0 	 0
5.93333e-07 	 -1.011 	 0 	 0 	 0
6e-07 	 -1.01 	 0 	 0 	 0
6.06667e-07 	 -1.009 	 0 	 0 	 0
6.13333e-07 	 -1.008 	 0 	 0 	 0
6.2e-07 	 -1.007 	 0 	 0 	 0
6.26667e-07 	 -1.006 	 0 	 0 	 0
6.33333e-07 	 -1.005 	 0 	 0 	 0
6.4e-07 	 -1.004 	 0 	 0 	 0
6.46667e-07 	 -1.003 	 0 	 0 	 0
6.53333e-07 	 -1.002 	 0 	 0 	 0
6.6e-07 	 -1.001 	 0 	 0 	 0
6.66667e-07 	 -1 	 0 	 0 	 0
6.73333e-07 	 -0.999 	 0 	 0 	 0
6.8e-07 	 -0.998 	 0 	 0 	 0
6.86667e-07 	 -0.997 	 0 	 0 	 0
6.93333e-07 	 -0.996 	 0 	 0 	 0
7e-07 	 -0.995 	 0 	 0 	 0
7.06667e-07 	 -0.994 	 0 	 0 	 0
7.13333e-07 	 -0.993 	 0 	 0 	 0
7.2e-07 	 -0.992 	 0 	 0 	 0
7.26667e-07 	 -0.991 	 0 	 0 	 0
7.33333e-07 	 -0.99 	 0 	 0 	 0
7.4e-07 	 -0.989 	 0 	 0 	 0
7.46667e-07 	 -0.988 	 0 	 0 	 0
7.53333e-07 	 -0.987 	 0 	 0 	 0
7.6e-07 	 -0.986 	 0 	 0 	 0
7.66667e-07 	 -0.985 	 0 	 0 	 0
7.73333e-07 	 -0.984 	 0 	 0 	 0
7.8e-07 	 -0.983 	 0 	 0 	 0
7.86667e-07 	 -0.982 	 0 	 0 	 0
7.93333e-07 	 -0.981 	 0 	 0 	 0
8e-07 	 -0.98 	 0 	 0 	 0
8.06667e-07 	 -0.979 	 0 	 0 	 0
8.13333e-07 	 -0.978 	 0 	 0 	 0
8.2e-07 	 -0.977 	 0 	 0 	 0
8.26667e-07 	 -0.976 	 0 	 0 	 0
8.33333e-07 	 -0.975 	 0 	 0 	 0
8.4e-07 	 -0.974 	 0 	 0 	 0
8.46667e-07 	 -0.973 	 0 	 0 	 0
8.53333e-07 	 -0.972 	 0 	 0 	 0
8.6e-07 	 -0.971 	 0 	 0 	 0
8.66667e-07 	 -0.97 	 0 	 0 	 0
8.73333e-07 	 -0.969 	 0 	 0 	 0
8.8e-07 	 -0.968 	 0 	 0 	 0
8.86667e-07 	 -0.967 	 0 	 0 	 0
8.93333e-07 	 -0.966 	 0 	 0 	 0
9e-07 	 -0.965 	 0 	 0 	 0
9.06667e-07 	 -0.964 	 0 	 0 	 0
9.13333e-07 	 -0.963 	 0 	 0 	 0
9.2e-07 	 -0.962 	 0 	 0 	 0
9.26667e-07 	 -0.961 	 0 	 0 	 0
9.33333e-07 	 -0.96 	 0 	 0 	 0
9.4e-07 	 -0.959 	 0 	 0 	 0
9.46667e-07 	 -0.958 	 0 	 0 	 0
9.53333e-07 	 -0.957 	 0 	 0 	 0
9.6e-07 	 -0.956 	 0 	 0 	 0
9.66667e-07 	 -0.955 	 0 	 0 	 0
9.73333e-07 	 -0.954 	 0 	 0 	 0
9.8e-07 	 -0.953 	 0 	 0 	 0
9.86667e-07 	 -0.952 	 0 	 0 	 0
9.93333e-07 	 -0.951 	 0 	 0 	 0
1e-06 	 -0.95 	 0 	 0 	 0
1.00667e-06 	 -0.949 	 0 	 0 	 0
1.01333e-06 	 -0.948 	 0 	 0 	 0
1.02e-06 	 -0.947 	 0 	 0 	 0
1.02667e-06 	 -0.946 	 0 	 0 	 0
1.03333e-06 	 -0.945 	 0 	 0 	 0
1.04e-06 	 -0.944 	 0 	 0 	 0
1.04667e-06 	 -0.943 	 0 	 0 	 0
1.05333e-06 	 -0.942 	 0 	 0 	 0
1.06e-06 	 -0.941 	 0 	 0 	 0
1.06667e-06 	 -0.94 	 0 	 0 	 0
1.07333e-06 	 -0.939 	 0 	 0 	 0
1.08e-06 	 -0.938 	 0 	 0 	 0
1.08667e-06 	 -0.937 	 0 	 0 	 0
1.09333e-06 	 -0.936 	 0 	 0 	 0
1.1e-06 	 -0.935 	 0 	 0 	 0
1.10667e-06 	 -0.934 	 0 	 0 	 0
1.11333e-06 	 -0.933 	 0 	 0 	 0
1.12e-06 	 -0.932 	 0 	 0 	 0
1.12667e-06 	 -0.931 	 0 	 0 	 0
1.13333e-06 	 -0.93 	 0 	 0 	 0
1.14e-06 	 -0.929 	 0 	 0 	 0
1.14667e-06 	 -0.928 	 0 	 0 	 0
1.15333e-06 	 -0.927 	 0 	 0 	 0
1.16e-06 	 -0.926 	 0 	 0 	 0
1.16667e-06 	 -0.925 	 0 	 0 	 0
1.17333e-06 	 -0.924 	 0 	 0 	 0
1.18e-06 	 -0.923 	 0 	 0 	 0
1.18667e-06 	 -0.922 	 0 	 0 	 0
1.19333e-06 	 -0.921 	 0 	 0 	 0
1.2e-06 	 -0.92 	 0 	 0 	 0
1.20667e-06 	 -0.919 	 0 	 0 	 0
1.21333e-06 	 -0.918 	 0 	 0 	 0
1.22e-06 	 -0.917 	 0 	 0 	 0
1.22667e-06 	 -0.916 	 0 	 0 	 0
1.23333e-06 	 -0.915 	 0 	 0 	 0
1.24e-06 	 -0.914 	 0 	 0 	 0
1.24667e-06 	 -0.913 	 0 	 0 	 0
1.25333e-06 	 -0.912 	 0 	 0 	 0
1.26e-06 	 -0.911 	 0 	 0 	 0
1.26667e-06 	 -0.91 	 0 	 0 	 0
1.27333e-06 	 -0.909 	 0 	 0 	 0
1.28e-06 	 -0.908 	 0 	 0 	 0
1.28667e-06 	 -0.907 	 0 	 0 	 0
1.29333e-06 	 -0.906 	 0 	 0 	 0
1.3e-06 	 -0.905 	 0 	 0 	 0
1.30667e-06 	 -0.904 	 0 	 0 	 0
1.31333e-06 	 -0.903 	 0 	 0 	 0
1.32e-06 	 -0.902 	 0 	 0 	 0
1.32667e-06 	 -0.901 	 0 	 0 	 0
1.33333e-06 	 -0.9 	 0 	 0 	 0
1.34e-06 	 -0.899 	 0 	 0 	 0
1.34667e-06 	 -0.898 	 0 	 0 	 0
1.35333e-06 	 -0.897 	 0 	 0 	 0
1.36e-06 	 -0.896 	 0 	 0 	 0
1.36667e-06 	 -0.895 	 0 	 0 	 0
1.37333e-06 	 -0.894 	 0 	 0 	 0
1.38e-06 	 -0.893 	 0 	 0 	 0
1.38667e-06 	 -0.892 	 0 	 0 	 0
1.39333e-06 	 -0.891 	 0 	 0 	 0
1.4e-06 	 -0.89 	 0 	 0 	 0
1.40667e-06 	 -0.889 	 0 	 0 	 0
1.41333e-06 	 -0.888 	 0 	 0 	 0
1.42e-06 	 -0.887 	 0 	 0 	 0
1.42667e-06 	 -0.886 	 0 	 0 	 0
1.43333e-06 	 -0.885 	 0 	 0 	 0
1.44e-06 	 -0.884 	 0 	 0 	 0
1.44667e-06 	 -0.883 	 0 	 0 	 0
1.45333e-06 	 -0.882 	 0 	 0 	 0
1.46e-06 	 -0.881 	 0 	 0 	 0
1.46667e-06 	 -0.88 	 0 	 0 	 0
1.47333e-06 	 -0.879 	 0 	 0 	 0
1.48e-06 	 -0.878 	 0 	 0 	 0
1.48667e-06 	 -0.877 	 0 	 0 	 0
1.49333e-06 	 -0.876 	 0 	 0 	 0
1.5e-06 	 -0.875 	 0 	 0 	 0
1.50667e-06 	 -0.874 	 0 	 0 	 0
1.51333e-06 	 -0.873 	 0 	 0 	 0
1.52e-06 	 -0.872 	 0 	 0 	 0
1.52667e-06 	 -0.871 	 0 	 0 	 0
1.53333e-06 	 -0.87 	 0 	 0 	 0
1.54e-06 	 -0.869 	 0 	 0 	 0
1.54667e-06 	 -0.868 	 0 	 0 	 0
1.55333e-06 	 -0.867 	 0 	 0 	 0
1.56e-06 	 -0.866 	 0 	 0 	 0
1.56667e-06 	 -0.865 	 0 	 0 	 0
1.57333e-06 	 -0.864 	 0 	 0 	 0
1.58e-06 	 -0.863 	 0 	 0 	 0
1.58667e-06 	 -0.862 	 0 	 0 	 0
1.59333e-06 	 -0.861 	 0 	 0 	 0
1.6e-06 	 -0.86 	 0 	 0 	 0
1.60667e-06 	 -0.859 	 0 	 0 	 0
1.61333e-06 	 -0.858 	 0 	 0 	 0
1.62e-06 	 -0.857 	 0 	 0 	 0
1.62667e-06 	 -0.856 	 0 	 0 	 0
1.63333e-06 	 -0.855 	 0 	 0 	 0
1.64e-06 	 -0.854 	 0 	 0 	 0
1.64667e-06 	 -0.853 	 0 	 0 	 0
1.65333e-06 	 -0.852 	 0 	 0 	 0
1.66e-06 	 -0.851 	 0 	 0 	 0
1.66667e-06 	 -0.85 	 0 	 0 	 0
1.67333e-06 	 -0.849 	 0 	 0 	 0
1.68e-06 	 -0.848 	 0 	 0 	 0
1.68667e-06 	 -0.847 	 0 	 0 	 0
1.69333e-06 	 -0.846 	 0 	 0 	 0
1.7e-06 	 -0.845 	 0 	 0 	 0
1.70667e-06 	 -0.844 	 0 	 0 	 0
1.71333e-06 	 -0.843 	 0 	 0 	 0
1.72e-06 	 -0.842 	 0 	 0 	 0
1.72667e-06 	 -0.841 	 0 	 0 	 0
1.73333e-06 	 -0.84 	 0 	 0 	 0
1.74e-06 	 -0.839 	 0 	 0 	 0
1.74667e-06 	 -0.838 	 0 	 0 	 0
1.75333e-06 	 -0.837 	 0 	 0 	 0
1.76e-06 	 -0.836 	 0 	 0 	 0
1.76667e-06 	 -0.835 	 0 	 0 	 0
1.77333e-06 	 -0.834 	 0 	 0 	 0
1.78e-06 	 -0.833 	 0 	 0 	 0
1.78667e-06 	 -0.832 	 0 	 0 	 0
1.79333e-06 	 -0.831 	 0 	 0 	 0
1.8e-06 	 -0.83 	 0 	 0 	 0
1.80667e-06 	 -0.829 	 0 	 0 	 0
1.81333e-06 	 -0.828 	 0 	 0 	 0
1.82e-06 	 -0.827 	 0 	 0 	 0
1.82667e-06 	 -0.826 	 0 	 0 	 0
1.83333e-06 	 -0.825 	 0 	 0 	 0
1.84e-06 	 -0.824 	 0 	 0 	 0
1.84667e-06 	 -0.823 	 0 	 0 	 0
1.85333e-06 	 -0.822 	 0 	 0 	 0
1.86e-06 	 -0.821 	 0 	 0 	 0
1.86667e-06 	 -0.82 	 0 	 0 	 0
1.87333e-06 	 -0.819 	 0 	 0 	 0
1.88e-06 	 -0.818 	 0 	 0 	 0
1.88667e-06 	 -0.817 	 0 	 0 	 0
1.89333e-06 	 -0.816 	 0 	 0 	 0
1.9e-06 	 -0.815 	 0 	 0 	 0
1.90667e-06 	 -0.814 	 0 	 0 	 0
1.91333e-06 	 -0.813 	 0 	 0 	 0
1.92e-06 	 -0.812 	 0 	 0 	 0
1.92667e-06 	 -0.811 	 0 	 0 	 0
1.93333e-06 	 -0.81 	 0 	 0 	 0
1.94e-06 	 -0.809 	 0 	 0 	 0
1.94667e-06 	 -0.808 	 0 	 0 	 0
1.95333e-06 	 -0.807 	 0 	 0 	 0
1.96e-06 	 -0.806 	 0 	 0 	 0
1.96667e-06 	 -0.805 	 0 	 0 	 0
1.97333e-06 	 -0.804 	 0 	 0 	 0
1.98e-06 	 -0.803 	 0 	 0 	 0
1.98667e-06 	 -0.802 	 0 	 0 	 0
1.99333e-06 	 -0.801 	 0 	 0 	 0
2e-06 	 -0.8 	 0 	 0 	 0
2.00667e-06 	 -0.799 	 0 	 0 	 0
2.01333e-06 	 -0.798 	 0 	 0 	 0
2.02e-06 	 -0.797 	 0 	 0 	 0
2.02667e-06 	 -0.796 	 0 	 0 	 0
2.03333e-06 	 -0.795 	 0 	 0 	 0
2.04e-06 	 -0.794 	 0 	 0 	 0
2.04667e-06 	 -0.793 	 0 	 0 	 0
2.05333e-06 	 -0.792 	 0 	 0 	 0
2.06e-06 	 -0.791 	 0 	 0 	 0
2.06667e-06 	 -0.79 	 0 	 0 	 0
2.07333e-06 	 -0.789 	 0 	 0 	 0
2.08e-06 	 -0.788 	 0 	 0 	 0
2.08667e-06 	 -0.787 	 0 	 0 	 0
2.09333e-06 	 -0.786 	 0 	 0 	 0
2.1e-06 	 -0.785 	 0 	 0 	 0
2.10667e-06 	 -0.784 	 0 	 0 	 0
2.11333e-06 	 -0.783 	 0 	 0 	 0
2.12e-06 	 -0.782 	 0 	 0 	 0
2.12667e-06 	 -0.781 	 0 	 0 	 0
2.13333e-06 	 -0.78 	 0 	 0 	 0
2.14e-06 	 -0.779 	 0 	 0 	 0
2.14667e-06 	 -0.778 	 0 	 0 	 0
2.15333e-06 	 -0.777 	 0 	 0 	 0
2.16e-06 	 -0.776 	 0 	 0 	 0
2.16667e-06 	 -0.775 	 0 	 0 	 0
