# (t) 	 (c tau) 	 (p0) 	 (pzD) 	 (p0FF)
2.28667e-06 	 0.043 	 0.00179994 	 0.120554 	 0.00256517
2.29333e-06 	 0.044 	 0.00179742 	 0.0671499 	 0.00257267
2.3e-06 	 0.045 	 0.00179491 	 0.0382818 	 0.0025776
2.30667e-06 	 0.046 	 0.0017924 	 0.027007 	 0.00258036
2.31333e-06 	 0.047 	 0.00178989 	 0.0282824 	 0.00258208
2.32e-06 	 0.048 	 0.00178739 	 -0.00421245 	 0.00258353
2.32667e-06 	 0.049 	 0.00178489 	 0.0012025 	 0.00258416
2.33333e-06 	 0.05 	 0.00178239 	 -0.0436201 	 0.00258408
2.34e-06 	 0.051 	 0.00177989 	 -0.0781848 	 0.00258297
2.34667e-06 	 0.052 	 0.0017774 	 -0.0620277 	 0.00257977
2.35333e-06 	 0.053 	 0.00177492 	 -0.103215 	 0.00257609
2.36e-06 	 0.054 	 0.00177243 	 -0.0897945 	 0.00257176
2.36667e-06 	 0.055 	 0.00176996 	 -0.0882685 	 0.0025667
2.37333e-06 	 0.056 	 0.00176748 	 -0.101584 	 0.00256203
2.38e-06 	 0.057 	 0.00176501 	 -0.11436 	 0.00255704
2.38667e-06 	 0.058 	 0.00176254 	 -0.138829 	 0.00255138
2.39333e-06 	 0.059 	 0.00176007 	 -0.139753 	 0.00254474
2.4e-06 	 0.06 	 0.00175761 	 -0.147151 	 0.00253743
2.40667e-06 	 0.061 	 0.00175515 	 -0.131707 	 0.00252991
2.41333e-06 	 0.062 	 0.00175269 	 -0.162722 	 0.00252259
2.42e-06 	 0.063 	 0.00175024 	 -0.167795 	 0.00251487
2.42667e-06 	 0.064 	 0.00174779 	 -0.144773 	 0.0025062
2.43333e-06 	 0.065 	 0.00174535 	 -0.1652 	 0.002498
2.44e-06 	 0.066 	 0.00174291 	 -0.164388 	 0.00248987
2.44667e-06 	 0.067 	 0.00174047 	 -0.1656 	 0.00248122
2.45333e-06 	 0.068 	 0.00173803 	 -0.198489 	 0.00247257
2.46e-06 	 0.069 	 0.0017356 	 -0.191655 	 0.00246301
2.46667e-06 	 0.07 	 0.00173317 	 -0.162778 	 0.00245278
2.47333e-06 	 0.071 	 0.00173075 	 -0.170539 	 0.00244348
2.48e-06 	 0.072 	 0.00172833 	 -0.178394 	 0.00243474
2.48667e-06 	 0.073 	 0.00172591 	 -0.196602 	 0.00242559
2.49333e-06 	 0.074 	 0.0017235 	 -0.196706 	 0.00241575
2.5e-06 	 0.075 	 0.00172108 	 -0.180277 	 0.00240543
2.50667e-06 	 0.076 	 0.00171868 	 -0.184701 	 0.00239554
2.51333e-06 	 0.077 	 0.00171627 	 -0.177022 	 0.00238597
2.52e-06 	 0.078 	 0.00171387 	 -0.183583 	 0.00237648
2.52667e-06 	 0.079 	 0.00171147 	 -0.183184 	 0.00236702
2.53333e-06 	 0.08 	 0.00170908 	 -0.190595 	 0.0023574
2.54e-06 	 0.081 	 0.00170669 	 -0.200246 	 0.0023476
2.54667e-06 	 0.082 	 0.0017043 	 -0.181181 	 0.00233734
2.55333e-06 	 0.083 	 0.00170192 	 -0.183357 	 0.00232734
2.56e-06 	 0.084 	 0.00169953 	 -0.175782 	 0.00231778
2.56667e-06 	 0.085 	 0.00169716 	 -0.174681 	 0.00230836
2.57333e-06 	 0.086 	 0.00169478 	 -0.17548 	 0.00229916
2.58e-06 	 0.087 	 0.00169241 	 -0.193439 	 0.00228998
2.58667e-06 	 0.088 	 0.00169004 	 -0.184739 	 0.0022803
2.59333e-06 	 0.089 	 0.00168768 	 -0.174488 	 0.00227038
2.6e-06 	 0.09 	 0.00168532 	 -0.191055 	 0.00226096
2.60667e-06 	 0.091 	 0.00168296 	 -0.178906 	 0.00225137
2.61333e-06 	 0.092 	 0.00168061 	 -0.183446 	 0.00224166
2.62e-06 	 0.093 	 0.00167825 	 -0.170889 	 0.00223216
2.62667e-06 	 0.094 	 0.00167591 	 -0.171058 	 0.00222286
2.63333e-06 	 0.095 	 0.00167356 	 -0.178571 	 0.00221389
2.64e-06 	 0.096 	 0.00167122 	 -0.174085 	 0.00220472
2.64667e-06 	 0.097 	 0.00166888 	 -0.187702 	 0.00219547
2.65333e-06 	 0.098 	 0.00166655 	 -0.167422 	 0.00218598
2.66e-06 	 0.099 	 0.00166422 	 -0.165529 	 0.00217667
2.66667e-06 	 0.1 	 0.00166189 	 -0.175102 	 0.00216793
2.67333e-06 	 0.101 	 0.00165956 	 -0.160571 	 0.002159
2.68e-06 	 0.102 	 0.00165724 	 -0.172252 	 0.00215019
2.68667e-06 	 0.103 	 0.00165492 	 -0.163277 	 0.00214146
2.69333e-06 	 0.104 	 0.00165261 	 -0.158366 	 0.00213266
2.7e-06 	 0.105 	 0.0016503 	 -0.178912 	 0.00212422
2.70667e-06 	 0.106 	 0.00164799 	 -0.171431 	 0.00211538
2.71333e-06 	 0.107 	 0.00164568 	 -0.169076 	 0.00210619
2.72e-06 	 0.108 	 0.00164338 	 -0.16749 	 0.00209725
2.72667e-06 	 0.109 	 0.00164108 	 -0.146952 	 0.00208842
2.73333e-06 	 0.11 	 0.00163878 	 -0.155315 	 0.00208018
2.74e-06 	 0.111 	 0.00163649 	 -0.167674 	 0.00207225
2.74667e-06 	 0.112 	 0.0016342 	 -0.16048 	 0.00206377
2.75333e-06 	 0.113 	 0.00163192 	 -0.160039 	 0.00205517
2.76e-06 	 0.114 	 0.00162963 	 -0.173045 	 0.00204676
2.76667e-06 	 0.115 	 0.00162735 	 -0.166026 	 0.00203802
2.77333e-06 	 0.116 	 0.00162508 	 -0.151406 	 0.00202913
2.78e-06 	 0.117 	 0.0016228 	 -0.148056 	 0.0020208
2.78667e-06 	 0.118 	 0.00162053 	 -0.13876 	 0.00201295
2.79333e-06 	 0.119 	 0.00161826 	 -0.140893 	 0.00200542
2.8e-06 	 0.12 	 0.001616 	 -0.15723 	 0.00199809
2.80667e-06 	 0.121 	 0.00161374 	 -0.16576 	 0.00199027
2.81333e-06 	 0.122 	 0.00161148 	 -0.149954 	 0.00198179
2.82e-06 	 0.123 	 0.00160923 	 -0.151976 	 0.00197351
2.82667e-06 	 0.124 	 0.00160698 	 -0.13628 	 0.00196559
2.83333e-06 	 0.125 	 0.00160473 	 -0.139971 	 0.00195803
2.84e-06 	 0.126 	 0.00160248 	 -0.157034 	 0.00195078
2.84667e-06 	 0.127 	 0.00160024 	 -0.14609 	 0.00194299
2.85333e-06 	 0.128 	 0.001598 	 -0.162412 	 0.00193504
2.86e-06 	 0.129 	 0.00159577 	 -0.143156 	 0.00192695
2.86667e-06 	 0.13 	 0.00159353 	 -0.140019 	 0.00191893
2.87333e-06 	 0.131 	 0.0015913 	 -0.154533 	 0.0019115
2.88e-06 	 0.132 	 0.00158908 	 -0.137019 	 0.00190378
2.88667e-06 	 0.133 	 0.00158686 	 -0.131665 	 0.00189613
2.89333e-06 	 0.134 	 0.00158464 	 -0.142071 	 0.00188908
2.9e-06 	 0.135 	 0.00158242 	 -0.14051 	 0.0018819
2.90667e-06 	 0.136 	 0.0015802 	 -0.135684 	 0.00187449
2.91333e-06 	 0.137 	 0.00157799 	 -0.153422 	 0.00186724
2.92e-06 	 0.138 	 0.00157579 	 -0.137474 	 0.00185966
2.92667e-06 	 0.139 	 0.00157358 	 -0.123772 	 0.00185203
2.93333e-06 	 0.14 	 0.00157138 	 -0.13357 	 0.00184518
2.94e-06 	 0.141 	 0.00156918 	 -0.133699 	 0.00183843
2.94667e-06 	 0.142 	 0.00156699 	 -0.147491 	 0.00183142
2.95333e-06 	 0.143 	 0.00156479 	 -0.138794 	 0.00182404
2.96e-06 	 0.144 	 0.0015626 	 -0.139556 	 0.00181653
2.96667e-06 	 0.145 	 0.00156042 	 -0.133587 	 0.00180923
2.97333e-06 	 0.146 	 0.00155824 	 -0.114945 	 0.00180206
2.98e-06 	 0.147 	 0.00155606 	 -0.123966 	 0.00179554
2.98667e-06 	 0.148 	 0.00155388 	 -0.126734 	 0.00178928
2.99333e-06 	 0.149 	 0.0015517 	 -0.125012 	 0.0017827
3e-06 	 0.15 	 0.00154953 	 -0.132827 	 0.0017761
3.00667e-06 	 0.151 	 0.00154737 	 -0.133258 	 0.00176933
3.01333e-06 	 0.152 	 0.0015452 	 -0.126344 	 0.00176235
3.02e-06 	 0.153 	 0.00154304 	 -0.132374 	 0.00175554
3.02667e-06 	 0.154 	 0.00154088 	 -0.128255 	 0.00174876
3.03333e-06 	 0.155 	 0.00153873 	 -0.136998 	 0.00174192
